idx,cos_mean,cos_max,wmd_mean,wmd_min
1586,0.8939988056295797,1.0,1.3606912090696344,0.0
1587,0.8974816352128983,1.0,1.2302174540715318,0.0
1588,0.8773866416338612,1.0,1.3485383567893232,0.0
1589,0.9271574823514503,1.0,1.372478136861111,0.0
1591,0.8600382948038625,1.0,1.1110066757369594,0.0
1592,0.9180162093218636,1.0,1.2173401393292227,0.0
1593,0.8653101357174855,1.0,0.9416181645093759,0.0
1594,0.9290040930112203,1.0,0.9826202859384412,0.0
1595,0.8804596463839213,0.9075980186462402,0.9813549387521058,0.6435007506314683
1596,0.9662349820137024,0.9883369207382202,1.2031949104814263,0.6773343455279015
1597,0.9341855035985217,1.0,1.0365951616826798,0.0
1598,0.7478426274131326,1.0,1.8139096136082444,0.0
1599,0.8916508415166069,1.0,1.8589352039472846,0.0
1600,0.8827102482318878,1.0,1.9527826879279893,0.0
1601,0.8789367558378162,1.0,1.59677177360538,0.0
1602,0.9061980569719249,1.0,1.472724582284895,0.0
1603,0.8660406996354912,1.0,1.5039041867348253,0.0
1604,0.8400907488096327,0.9196732640266418,1.9890663916539055,1.0518647371937324
1605,0.8844899194581168,0.9778653979301453,1.2199823307367157,0.5040318669813879
1606,0.9160831299695101,1.0,1.480408872708638,0.0
1607,0.7855598153812545,1.0,2.3994516857866937,0.0
1608,0.9456501022765511,1.0,1.3098174552520374,0.0
1609,0.6995228628317515,1.0,2.3249848179799306,0.0
1610,0.7934455098036457,0.91441810131073,2.241953488497926,1.152263199647348
1611,0.8936164059183177,1.0,1.5273300574234927,0.0
1612,nan,nan,2.0830935659840994,0.0
1613,0.8541074382657764,1.0,2.1384978798948353,0.0
1614,0.8983684247907471,1.0,1.6085563203995756,0.0
1616,0.7809462815523147,0.8353843092918396,1.8116454771861386,1.2559569378181095
1617,0.8676932513713836,0.9427414536476135,1.0708254268919926,0.4242585226712032
1618,0.8340538397431374,1.0,1.6594314532925594,0.0
1619,0.861559684662258,1.0,1.7175954751937603,0.0
1620,0.9294733242953525,1.0,1.520755297793281,0.0
1621,0.6429415546062234,1.0,2.3865538254679035,0.0
1622,0.9452339771546816,1.0,1.468824665927495,0.0
1623,0.9475811163061544,1.0,1.2915855880707834,0.0
1625,0.9060251896197979,1.0,1.5839611024965303,0.0
1626,0.7354776151478291,0.8291305303573608,2.1630886680095185,1.0775743815621703
1627,0.8190354071557522,1.0,1.5771787883373016,0.0
1628,0.8817597853348536,1.0,1.7081671319179652,0.0
1631,0.8558995649218559,1.0,1.6701965440638915,0.0
1632,0.7989772831400236,1.0,1.6352485056318506,0.0
1633,0.20533346364067662,0.24087005853652954,3.024952692258074,1.9246827087784948
1634,0.34291497204038834,0.38895487785339355,3.5450156730167444,3.0838701542154765
1635,0.8746482829252878,1.0,1.0226117866157804,0.0
1636,0.937485385759204,0.9889600872993469,1.0191327984576464,0.33851723103864756
1637,0.9400874650945851,1.0,1.117911792848203,0.0
1638,0.8607031827902093,1.0,1.34253644799626,0.0
1639,0.5492925231399781,0.6365117430686951,4.540191095773503,4.150059830772553
1640,0.9235286841935971,1.0,1.2664466521800983,0.0
1641,nan,nan,inf,inf
1644,0.9047836148948,1.0,1.823509109250525,0.0
1646,0.7998054102063179,1.0,1.3004720934818426,0.0
1647,0.7619121869405111,1.0,1.5367907018988436,0.0
1648,0.9081332758069038,1.0,1.339532457464987,0.0
1649,0.7806489009123582,0.8754216432571411,1.9884215560262783,1.7142037100449181
1650,0.8599308476998255,1.0,1.2575766571832647,0.0
1651,0.9896274358034134,1.0,0.43881537183158476,0.0
1652,0.5341285907060784,0.6225355863571167,4.506658221456691,4.108189070502565
1653,0.5115615961634937,0.6136723160743713,4.285193130762358,3.689646212095701
1654,0.930719889481278,1.0,1.1228744341710717,0.0
1655,0.8235679560295811,0.8993186950683594,2.0451764177569838,0.9545577474904774
1656,0.8464850875249518,1.0,1.6104367692163604,0.0
1657,0.7873096554948572,0.8927595615386963,1.779149850247423,1.008203254662564
1658,0.9243845965778619,1.0,1.5042039989990565,0.0
1659,nan,nan,inf,inf
1660,0.8553240150213242,1.0,1.8615271852425788,0.0
1661,0.8746482829252878,1.0,1.0226117866157804,0.0
1663,0.88579840426403,1.0,1.6069484852505111,0.0
1664,0.8533709613900435,0.9424566030502319,1.9719730279173175,0.8616819822681904
1665,0.8715374618768692,0.950381875038147,1.793117013632652,0.44212548450799555
1666,0.8553240150213242,1.0,1.8615271852425788,0.0
1668,0.7925370708107948,1.0,1.5114003204257067,0.0
1669,0.6973453611135483,0.7361872792243958,1.8334206989447068,1.6553784104308522
1670,0.8815838620066643,1.0,1.1613713759617772,0.0
1671,0.7945120647549629,1.0,1.6110507405859082,0.0
1672,0.9287170228712699,1.0,1.286253977181028,0.0
1673,0.9465777625640234,1.0,0.8550119754524097,0.0
1674,0.7585744857788086,1.0,1.169105045951969,0.0
1675,0.6875925898551941,0.7253555655479431,1.9027851409060177,1.4910335782848196
1676,0.8154839396476745,1.0,0.7726484849339339,0.0
1677,0.9130810601454155,1.0,1.4414000604614337,0.0
1679,0.7538890600204468,1.0,1.2402322750976906,0.0
1680,0.7509668588638305,1.0,1.1342853809311786,0.0
1681,0.9277731377412292,1.0,1.146635382011617,0.0
1682,0.5807555560022593,0.6521531939506531,4.766237637446019,4.536131056922213
1683,0.9441193255285422,1.0,0.9889590130678213,0.0
1684,0.7762660980224609,1.0,1.2308026054506769,0.0
1685,0.7476231336593628,1.0,1.2828946864781665,0.0
1686,0.9282055830254274,1.0,1.2672142478744348,0.0
1687,0.9498881101608276,1.0,0.8915165774192727,0.0
1688,0.7506171464920044,1.0,1.4713788906594893,0.0
1689,0.7708985269069671,1.0,0.786269005726585,0.0
1690,0.7634865999221802,1.0,1.2182091738244565,0.0
1691,0.20856760442256927,0.29559317231178284,2.7487458800574984,2.5529950704324964
1692,0.780881655216217,1.0,0.7896164671930606,0.0
1694,0.892666220664978,1.0,0.6353206484792073,0.0
1695,0.8469592034816742,0.9761917591094971,0.9914639277027161,0.9330097714222454
1696,0.8469592034816742,0.9761917591094971,0.9914639277027161,0.9330097714222454
1697,0.8887050102154413,1.0,1.0410161621619958,0.0
1700,0.7731757283210754,1.0,1.2104586648499527,0.0
1701,0.702944028377533,1.0,0.8917369795188428,0.0
1703,0.539500254392624,0.793326735496521,2.223324187601001,0.9222073501261244
1704,0.8028895854949951,1.0,0.7963446200848183,0.0
1705,0.9665160179138184,1.0,0.12506866421642304,0.0
1706,1.0,1.0,0.0,0.0
1707,0.9900002181529999,1.0,0.2554124202767185,0.0
1708,0.8785714440875583,0.9509168267250061,1.1059101724921252,0.9232245552271564
1709,0.7640435993671417,0.8353856205940247,1.408100310425932,1.3766054890269803
1710,0.8887050102154413,1.0,1.0410161621619958,0.0
1711,0.7506171464920044,1.0,1.4713788906594893,0.0
1712,0.7726145565509797,1.0,1.1429581104674214,0.0
1713,0.9662740528583527,1.0,0.13896627641406384,0.0
1714,0.5109377503395081,0.5109377503395081,3.8305562477088237,3.8305562477088237
1715,1.0,1.0,0.0,0.0
1717,0.892666220664978,1.0,0.6353206484792073,0.0
1718,0.7640435993671417,0.8353856205940247,1.408100310425932,1.3766054890269803
1719,0.8802556718389193,1.0,0.8855915568034396,0.0
1721,0.7261754631996155,1.0,1.3707345315737227,0.0
1722,0.9689890742301941,1.0,0.10422470585777237,0.0
1723,1.0,1.0,0.0,0.0
1724,0.9915837347507477,1.0,0.24807292033872516,0.0
1725,nan,nan,inf,inf
1726,0.9265598257382711,1.0,0.4734471892039296,0.0
1727,0.7453963905572891,0.8019312620162964,1.1444450613123645,1.0795792157769868
1728,0.8967141409715017,1.0,0.9188615400558323,0.0
1729,0.8995941056340349,0.9761562943458557,1.0466729355712927,0.4969213425880859
1730,0.9475811163061544,1.0,1.2915855880707834,0.0
1733,0.9368002421476624,1.0,1.0651178722385228,0.0
1735,0.9527858022381278,1.0,1.013249285572739,0.0
1738,0.8892708394457313,1.0,1.5053525950029765,0.0
1739,0.8753307527213385,1.0,1.9827415989737813,0.0
1742,0.8789331285339413,1.0,1.8295161353555365,0.0
1743,0.8286331210817609,0.8899716734886169,1.5346838940762892,1.0944798654142875
1744,0.8962042956125169,1.0,1.1364831439154688,0.0
1747,0.9450907815586437,1.0,1.219864199529467,0.0
1748,0.7855598153812545,1.0,2.3994516857866937,0.0
1749,0.8221726773040635,1.0,2.1508151087444842,0.0
1750,0.7008097124727148,0.7680615782737732,3.382127731851785,2.597283166761501
1751,0.9475811163061544,1.0,1.2915855880707834,0.0
1752,0.9235286841935971,1.0,1.2664466521800983,0.0
1753,0.8582077774707442,1.0,2.1463526202526357,0.0
1754,0.8626646174673449,0.9537931084632874,1.5593647788946092,0.460086180916014
1755,0.7354776151478291,0.8291305303573608,2.1630886680095185,1.0775743815621703
1756,0.8746482829252878,1.0,1.0226117866157804,0.0
1757,0.9247059620478574,1.0,1.4405603713785013,0.0
1758,0.797695742698493,0.8884925842285156,2.225213297919782,0.9774517236285972
1759,0.8920760582152166,0.9900742173194885,1.2467902560604454,0.36854381210235165
1760,0.7534696593880653,1.0,2.039584510258912,0.0
1761,0.7357902646064758,1.0,1.8955633223674482,0.0
1762,0.9249359573073247,1.0,1.4175375601483242,0.0
1763,0.8855255961680727,1.0,1.8007510977751664,0.0
1764,0.8920760582152166,0.9900742173194885,1.2467902560604454,0.36854381210235165
1765,0.8053987461787003,0.8613249063491821,1.689436097544145,0.8157033627102546
1766,0.7623632363975048,1.0,2.1543466165011482,0.0
1767,0.750476802388827,1.0,1.9704927228723996,0.0
1768,0.9234110247343779,1.0,1.4361769062097556,0.0
1769,0.797695742698493,0.8884925842285156,2.225213297919782,0.9774517236285972
1771,0.8549709729850292,1.0,1.2019911189813193,0.0
1772,0.9284587327171775,1.0,1.2521085708900395,0.0
1773,0.8855255961680727,1.0,1.8007510977751664,0.0
1774,0.9033731509718979,0.9916219115257263,1.6813732104635672,0.4830201174204446
1775,0.6006715632975101,0.6832923889160156,1.9971994236066979,1.0212337605490207
1777,0.7057458286484083,0.8236340880393982,2.1419182096366702,0.9879576376302364
1778,0.7601909985144933,0.909676194190979,2.037674744530349,0.7371836275129131
1779,0.7486332543194294,0.8028332591056824,1.9774668983530412,1.3660720292625432
1780,0.4349973350763321,0.5269085168838501,3.955669204080303,3.468421234786164
1781,0.7510324269533157,0.810504138469696,1.9772531411558125,1.3405866681294398
1782,0.6456411480903625,0.7275754809379578,2.262301626059329,1.7831314780046765
1783,0.6413808980813394,0.7000494003295898,2.4357925932492046,2.10672334869246
1784,0.7041657933822045,0.7851586937904358,2.2209280032717538,1.8868254716313295
1785,0.6995228628317515,1.0,2.3249848179799306,0.0
1786,0.5507630787643731,1.0,3.0561672157952557,0.0
1787,0.878958255490836,1.0,1.6952087121647295,0.0
1788,0.7433935583514326,1.0,2.2954599596684635,0.0
1789,nan,nan,1.972522418963101,0.0
1790,0.7582745966540665,1.0,2.273134100697583,0.0
1791,0.8364446537897867,1.0,1.716532293136792,0.0
1793,0.6841526633228054,1.0,2.4240434638655146,0.0
1794,0.8820067793130875,0.9214523434638977,1.652713997363183,1.0866156029564034
1796,0.7943016201257705,1.0,1.7671219504826587,0.0
1797,0.7985530644655228,1.0,1.345744245880874,0.0
1798,0.7985530644655228,1.0,1.345744245880874,0.0
1799,0.7985530644655228,1.0,1.345744245880874,0.0
1800,0.7659492741028467,1.0,2.3458361346156864,0.0
1802,0.8493894934654236,1.0,1.3954494378543099,0.0
1803,0.9805186986923218,1.0,0.20441367695643953,0.0
1804,0.8746482829252878,1.0,1.0226117866157804,0.0
1805,0.9247059620478574,1.0,1.4405603713785013,0.0
1806,0.8883017677042453,1.0,1.660515114306974,0.0
1807,0.9033016478806212,1.0,2.184339924918763,0.0
1808,0.8553240150213242,1.0,1.8615271852425788,0.0
1809,0.8746482829252878,1.0,1.0226117866157804,0.0
1810,0.9247059620478574,1.0,1.4405603713785013,0.0
1811,0.8563206835202709,1.0,2.0515445245021984,0.0
1812,0.9033731509718979,0.9916219115257263,1.6813732104635672,0.4830201174204446
1813,0.7998054102063179,1.0,1.3004720934818426,0.0
1814,0.7584676504135132,1.0,1.3148668590812345,0.0
1816,0.9665160179138184,1.0,0.12506866421642304,0.0
1818,nan,nan,inf,inf
1819,0.9596962034702301,0.96825110912323,0.4790388922828851,0.24645527094079672
1820,0.8954438269138336,0.9431464076042175,0.8568671946129176,0.6820572045781725
1821,0.6995228628317515,1.0,2.3249848179799306,0.0
1823,0.8066000118851662,0.9782161116600037,1.0757146149400378,0.5230024237176151
1824,0.7805857459704081,0.9876461029052734,1.743192741390348,0.4463024984103212
1825,0.8493894934654236,1.0,1.3954494378543099,0.0
1827,0.7985530644655228,1.0,1.345744245880874,0.0
1829,0.8493894934654236,1.0,1.3954494378543099,0.0
1833,0.8273768126964569,0.9487050175666809,1.7507646594143729,0.5873196570996317
1834,0.9266553819179535,0.9382379651069641,1.0755221825745633,1.0528931249835074
1835,0.9805186986923218,1.0,0.20441367695643953,0.0
1837,0.9568455914656321,1.0,1.445482963376348,0.0
1838,0.7950354342659315,1.0,1.130280253631767,0.0
1840,0.8636588603258133,0.8936305046081543,1.7374987507608024,1.4744659216200842
1841,0.9805186986923218,1.0,0.20441367695643953,0.0
1843,0.7985530644655228,1.0,1.345744245880874,0.0
1844,0.7985530644655228,1.0,1.345744245880874,0.0
1845,0.7985530644655228,1.0,1.345744245880874,0.0
1847,0.8595066964626312,0.9527140259742737,1.399599229026793,1.1463817410841506
1850,0.8074201097091039,0.9892786145210266,1.2939657884706237,0.4995562024907136
1851,0.8636588603258133,0.8936305046081543,1.7374987507608024,1.4744659216200842
1852,0.8636588603258133,0.8936305046081543,1.7374987507608024,1.4744659216200842
1853,0.9540304243564606,0.9882556796073914,0.4501238227559266,0.3514172752828876
1855,0.7985530644655228,1.0,1.345744245880874,0.0
1856,0.7985530644655228,1.0,1.345744245880874,0.0
1857,0.7985530644655228,1.0,1.345744245880874,0.0
1858,0.8086048091451327,1.0,1.3898014310516984,0.0
1859,0.8493894934654236,1.0,1.3954494378543099,0.0
1860,0.4493190497159958,0.46650612354278564,3.7137689421097537,3.7044253018050677
1862,0.9839917421340942,0.9966371059417725,0.310478818671604,0.25400147636060244
1864,0.7805857459704081,0.9876461029052734,1.743192741390348,0.4463024984103212
1865,0.8636588603258133,0.8936305046081543,1.7374987507608024,1.4744659216200842
1867,0.7512375315030416,1.0,2.0092504117876766,0.0
1868,0.7659492741028467,1.0,2.3458361346156864,0.0
1869,0.7659492741028467,1.0,2.3458361346156864,0.0
1871,0.8636588603258133,0.8936305046081543,1.7374987507608024,1.4744659216200842
1872,0.8493894934654236,1.0,1.3954494378543099,0.0
1873,0.8604331612586975,0.8676056265830994,0.8816038576119437,0.8762517665991584
1874,0.8230584859848022,0.8251709342002869,0.9318304926460214,0.9233325002828296
1875,0.9839917421340942,0.9966371059417725,0.310478818671604,0.25400147636060244
1877,0.7871421203017235,0.9869909286499023,2.195505509618977,0.6295468527011733
1878,0.8493894934654236,1.0,1.3954494378543099,0.0
1882,0.8651655709201639,1.0,1.783605213349708,0.0
1883,0.8789367558378162,1.0,1.59677177360538,0.0
1884,0.9250508604141382,1.0,1.488222139426576,0.0
1885,0.9213500519593557,1.0,1.4287610723060589,0.0
1886,0.8962042956125169,1.0,1.1364831439154688,0.0
1887,0.8633112407693959,1.0,1.7717469104765666,0.0
1890,0.8114313538137236,0.8828573226928711,2.039931955554022,1.1026752960148958
1891,0.9147007067998251,0.9935064315795898,1.4428592319138243,0.37198090790491245
1892,0.8746482829252878,1.0,1.0226117866157804,0.0
1893,0.8746482829252878,1.0,1.0226117866157804,0.0
1894,0.9291874500101104,1.0,1.3395947196617668,0.0
1895,0.8858740271975816,1.0,1.6879902326364955,0.0
1896,0.9033731509718979,0.9916219115257263,1.6813732104635672,0.4830201174204446
1897,0.7998054102063179,1.0,1.3004720934818426,0.0
1898,0.7619121869405111,1.0,1.5367907018988436,0.0
1899,0.8746482829252878,1.0,1.0226117866157804,0.0
1900,0.8746482829252878,1.0,1.0226117866157804,0.0
1901,0.9247059620478574,1.0,1.4405603713785013,0.0
1902,0.8858740271975816,1.0,1.6879902326364955,0.0
1903,0.9033731509718979,0.9916219115257263,1.6813732104635672,0.4830201174204446
1904,0.8558995649218559,1.0,1.6701965440638915,0.0
1905,0.7989772831400236,1.0,1.6352485056318506,0.0
1907,0.7909046858549118,0.8580280542373657,2.3496703044389555,1.8322095718428735
1909,0.5978971261244553,0.6774945259094238,1.6318399634141896,1.1421954993943215
1910,0.6332493321253703,0.7407165169715881,2.9772563033425294,2.588108228009644
1911,0.6902765998473535,0.7772892117500305,2.2792349461449213,1.794134176086897
1912,0.857107907985196,1.0,2.248821341611627,0.0
1913,0.7604139614285845,0.8464285731315613,1.530058509618391,0.8037963686055795
1916,0.9324360649813624,1.0,1.0032575400059485,0.0
1917,0.9174413475043633,1.0,1.3126554949711495,0.0
1918,0.8581096376566326,0.9222704768180847,1.3283310923185465,0.8131510005770622
1919,0.5384148218565517,0.8422495722770691,4.324101099020594,2.5955086803581344
1920,0.8178003033002218,1.0,1.184040690782215,0.0
1921,0.8889719694852829,1.0,0.9790492130735492,0.0
1922,0.861559684662258,1.0,1.7175954751937603,0.0
1923,0.7346225630344273,1.0,1.7228281260489944,0.0
1926,0.7619121869405111,1.0,1.5367907018988436,0.0
1930,0.8625122820410658,1.0,1.6500000252348368,0.0
1932,0.7337915570462853,1.0,2.1894310346724115,0.0
1933,0.8974816352128983,1.0,1.2302174540715318,0.0
1934,0.8558995649218559,1.0,1.6701965440638915,0.0
1935,0.7989772831400236,1.0,1.6352485056318506,0.0
1936,0.8444146166245142,1.0,1.8748710374597284,0.0
1937,0.9015001860948709,0.9723310470581055,1.1507055741224765,0.6014062662511264
1939,0.9270835071802139,0.9314003586769104,0.9233934915860667,0.6919576123348772
1940,0.8412966135085798,1.0,1.179249605813775,0.0
1941,0.9113756827279633,1.0,1.105989193387949,0.0
1942,0.8974816352128983,1.0,1.2302174540715318,0.0
1943,0.9198184964748529,1.0,1.3411818333162437,0.0
1946,0.8904533651140001,1.0,0.9802882600841792,0.0
1947,0.8666875856545042,1.0,1.3173420456809017,0.0
1948,0.7122806133415205,1.0,1.6865662683049947,0.0
1950,0.6336263979856784,0.7080462574958801,2.4452478426131328,1.9181719421918246
1951,0.9322047852552854,1.0,1.3529314393322047,0.0
1952,0.8558995649218559,1.0,1.6701965440638915,0.0
1953,0.7899639829993248,0.9648528695106506,1.7852922336697965,0.823720386083393
1954,0.9081332758069038,1.0,1.339532457464987,0.0
1955,0.7830597437345065,0.897676944732666,1.4207968176918628,0.41882102581470615
1956,0.9896274358034134,1.0,0.43881537183158476,0.0
1957,0.8634328856406843,1.0,1.6351036582001848,0.0
1958,0.7193369537811068,0.7898763418197632,2.6383709439364886,1.8144299983673258
1959,0.6757351244416308,0.7210171818733215,2.3534054917910567,1.7734978517854214
1960,0.46924446516625157,0.5845333337783813,3.111686654784719,1.9763539322271826
1961,0.41941110084104116,0.47161510586738586,2.2327162667120324,1.5561678403547066
1962,0.8398259683852679,0.9689497947692871,2.302947229772139,0.8905525471605896
1963,0.7327663639658376,0.7988061904907227,2.16464782685236,1.4576631209787234
1965,0.8621575848923789,1.0,1.1244435229277174,0.0
1966,0.8746482829252878,1.0,1.0226117866157804,0.0
1967,0.8904533651140001,1.0,0.9802882600841792,0.0
1968,0.8625122820410658,1.0,1.6500000252348368,0.0
1969,0.6760110497999822,1.0,1.872484124735776,0.0
1970,0.88579840426403,1.0,1.6069484852505111,0.0
1971,0.9059338114763561,1.0,1.8446723064758341,0.0
1972,0.7534696593880653,1.0,2.039584510258912,0.0
1973,0.7357902646064758,1.0,1.8955633223674482,0.0
1975,0.8747421503067017,0.9794662594795227,1.0639751624247744,0.3166328657810193
1976,0.8914532301326593,0.9424153566360474,1.4358233081383587,0.7226354384688554
1977,0.7704217433929443,1.0,1.2209358569902091,0.0
1978,0.6624084413051605,1.0,1.070257445342229,0.0
1979,0.7762091875076294,1.0,0.9311702693774105,0.0
1980,0.6624084413051605,1.0,1.070257445342229,0.0
1981,0.825543185951663,0.9786580801010132,1.1804170541509518,0.2996430497652054
1982,0.9085981100797653,0.9787706732749939,1.1485274398113274,0.49485041115163925
1984,0.8015792150707806,1.0,1.1947831536857738,0.0
1985,0.925946365822764,0.9868404865264893,1.1408273664840494,0.3851643905439097
1988,0.9282010302824133,1.0,0.8291117687589441,0.0
1989,0.9451955320204005,1.0,0.9719624197676163,0.0
1991,0.9804910024007162,1.0,0.5819019744819611,0.0
1992,0.8724586288718617,1.0,1.010806752751244,0.0
1993,0.6874815655105254,0.764051616191864,1.8647491282430817,1.2357473905557241
1994,0.9325978387804592,0.9958372116088867,0.9771539561542598,0.42893900862278406
1995,0.7409540011602289,1.0,1.6671472200591548,0.0
1996,0.8929139068898033,1.0,1.385526518910069,0.0
1997,0.857107907985196,1.0,2.248821341611627,0.0
1998,0.9129183509133079,1.0,1.4149516957493646,0.0
1999,0.9399544443839636,1.0,1.3097966405309767,0.0
2001,0.7472399680903463,0.9413434267044067,1.7636309199151619,0.5104290269612399
2002,0.8419080248900822,0.905677318572998,1.7928553399769307,1.0698541752692308
2003,0.8230214104765937,1.0,1.3281435971112463,0.0
2004,0.8633112407693959,1.0,1.7717469104765666,0.0
2005,0.8221726773040635,1.0,2.1508151087444842,0.0
2006,0.8943302505894711,0.9702094793319702,1.7756990106211321,0.7577123557934761
2008,0.7918237174550692,1.0,1.4755795194475787,0.0
2009,0.8074201097091039,0.9892786145210266,1.2939657884706237,0.4995562024907136
2010,0.8493894934654236,1.0,1.3954494378543099,0.0
2011,0.9833618998527527,0.9967898726463318,0.4261354409499687,0.31360712040239014
2012,0.9873160123825073,1.0,0.14785801367282891,0.0
2013,0.4677021883282007,1.0,3.1663274844097464,0.0
2014,0.5507630787643731,1.0,3.0561672157952557,0.0
2015,0.878958255490836,1.0,1.6952087121647295,0.0
2016,0.9024597305585357,1.0,1.6398598034105296,0.0
2017,nan,nan,1.6829874665995679,0.0
2018,0.8460651011276645,1.0,2.425898176654603,0.0
2019,0.9148724482339972,1.0,1.862435227788748,0.0
2020,0.8904160567942787,1.0,1.4248230091834284,0.0
2022,0.6257766328240169,0.8899114727973938,3.12681524626254,1.5412264419155006
2024,0.9103632494807243,0.991118848323822,1.0227809359656588,0.4174007886022425
2025,0.8340538397431374,1.0,1.6594314532925594,0.0
2026,0.7688297510147095,1.0,1.267794450606112,0.0
2027,0.8310886502265931,0.9686521887779236,0.7970657162371783,0.08657083065598263
2028,0.9900002181529999,1.0,0.2554124202767185,0.0
2030,0.8469592034816742,0.9761917591094971,0.9914639277027161,0.9330097714222454
2031,0.8802556718389193,1.0,0.9928143503470349,0.0
2032,0.8746482829252878,1.0,1.0226117866157804,0.0
2033,0.8904533651140001,1.0,0.9802882600841792,0.0
2034,0.8817597853348536,1.0,1.7081671319179652,0.0
2035,0.6857755495325584,1.0,2.126170666197905,0.0
2038,0.7619121869405111,1.0,1.5367907018988436,0.0
2040,0.8599308476998255,1.0,1.2575766571832647,0.0
2041,0.6429609656333923,0.6594233512878418,1.8134032153504418,1.7509288004879944
2042,0.9103798927629695,1.0,1.1259054048279395,0.0
2043,0.7134269616670079,0.7590539455413818,1.8239281600465622,1.615650806309925
2044,0.9343683694799741,1.0,0.7494994743552347,0.0
2045,0.7506171464920044,1.0,1.4713788906594893,0.0
2046,0.7744955480098724,1.0,1.372739099402929,0.0
2047,0.7954402089118957,1.0,1.3446900618720385,0.0
2048,0.7612310290336609,1.0,0.9461783648579166,0.0
2050,0.892666220664978,1.0,0.6353206484792073,0.0
2051,0.7478862702846527,0.7977735996246338,1.4121522340827846,1.374299346855599
2052,0.8701385110616684,1.0,0.9753480328877702,0.0
2053,0.844723366931373,0.9861921072006226,1.3656957657773297,0.2490232552651891
2054,0.9031131401950238,0.9904760122299194,1.1890764602671788,0.17914142735905858
2055,0.9279908581691629,1.0,1.2133409572067417,0.0
2056,0.7544781557823482,0.8143073916435242,2.568279644213227,1.5216721255848824
2058,0.8833602690959678,1.0,1.2703483978841796,0.0
2059,0.9101451137924895,1.0,1.2990582580580934,0.0
2061,0.773462238118929,0.8481893539428711,2.277403271427653,1.6414709867553294
2062,0.9342138153665206,1.0,1.2649427989531095,0.0
2063,0.9284492012332467,1.0,0.8214461675582472,0.0
2064,0.9451653974897721,1.0,0.9510601711326314,0.0
2065,0.9810330073038737,1.0,0.6441285622638172,0.0
2066,0.9386537548373727,1.0,0.8598202435861068,0.0
2067,0.8984152700971154,1.0,1.3384556925449722,0.0
2068,0.8832253173870199,0.9880598187446594,2.1253014430113586,0.9747135019789147
2069,0.7421402472889784,0.8606143593788147,2.041270399713989,0.9210184695683116
2070,0.8716338078180949,1.0,2.0023558428054296,0.0
2071,0.9265719785904273,1.0,1.6486572987520525,0.0
2073,0.8697781060079132,1.0,1.7071768983126108,0.0
2075,0.8962042956125169,1.0,1.1364831439154688,0.0
2076,0.904986275416432,1.0,1.4431343075695457,0.0
2077,0.8221726773040635,1.0,2.1508151087444842,0.0
2078,0.8221726773040635,1.0,2.1508151087444842,0.0
2081,0.8722254534562429,0.9254725575447083,1.1533040309101044,0.5780070254556753
2082,0.7805857459704081,0.9876461029052734,1.743192741390348,0.4463024984103212
2083,0.7805857459704081,0.9876461029052734,1.743192741390348,0.4463024984103212
2084,0.8493894934654236,1.0,1.3954494378543099,0.0
2085,0.8493894934654236,1.0,1.3954494378543099,0.0
2086,0.9531257897615433,0.9945670366287231,0.7914225933236321,0.5473695742539048
2088,0.7449929614861807,0.7714518308639526,2.013283866346307,1.6486957478781943
2089,0.4206823408603668,0.4383087754249573,3.5905070235542826,3.391076639802373
2090,0.2924245438155006,0.34264835715293884,2.9077777640331828,2.2082017205915547
2091,0.5507630787643731,1.0,3.0561672157952557,0.0
2092,0.7621803200420212,1.0,2.028867814359745,0.0
2093,0.8933361624093616,1.0,1.481414695523759,0.0
2094,nan,nan,2.184740811847074,0.0
2095,0.8541074382657764,1.0,2.1384978798948353,0.0
2096,0.7680916125033083,1.0,2.3546619832730706,0.0
2097,0.8978368425193954,1.0,1.7207506996853281,0.0
2098,0.6841526633228054,1.0,2.4240434638655146,0.0
2100,0.8974689245223999,0.9658628106117249,1.0255634401135074,0.0
2101,0.8070829570293426,1.0,1.8627986253817326,0.0
2102,0.9099910072982311,1.0,1.1906232092276752,0.0
2103,0.8464850875249518,1.0,1.6104367692163604,0.0
2105,0.9059338114763561,1.0,1.8446723064758341,0.0
2107,0.8549709729850292,1.0,1.2019911189813193,0.0
2109,0.8444146166245142,1.0,1.8748710374597284,0.0
2110,0.7994882326859695,1.0,1.1677238683236424,0.0
2111,0.7994882326859695,1.0,1.1677238683236424,0.0
2113,0.8633154366603669,1.0,1.5050256032286602,0.0
2114,0.9290017937036121,1.0,1.1023159641052898,0.0
2115,0.9277731377412292,1.0,1.146635382011617,0.0
2116,0.9429702162742615,1.0,1.0953534470523902,0.0
2117,0.7746121510863304,0.8308792114257812,1.6423082534000288,1.4060626709594055
2118,0.910581648349762,1.0,1.101691453659712,0.0
2119,0.892956992282587,1.0,1.8722809893711088,0.0
2120,0.7752482175827027,1.0,1.4449119691440033,0.0
2121,0.702944028377533,1.0,0.8917369795188428,0.0
2122,0.7847137928009034,1.0,1.3149224119976624,0.0
2123,0.6624084413051605,1.0,1.070257445342229,0.0
2126,0.9059338114763561,1.0,1.8446723064758341,0.0
2127,0.9191580011564142,1.0,1.373288072904769,0.0
2128,0.9057526280256835,0.9723144769668579,1.134278715266653,0.17588612127658684
2129,0.9462783415527904,1.0,0.969111930123309,0.0
