"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"2697"	"Frag: Zimmer für 4 Nächte"	"user-57_2014-11-16_12-20-12_utt_045.wav"	"i would like for a room for four nights"	"i would like for a room for four nights"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"2713"	"Sag: Die Hauptstadt von Portugal ist Lissabon"	"user-57_2014-11-16_12-20-12_utt_066.wav"	"the capital of portugal is lisbon"	"the capital of portugal is lissabon*v"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"2767"	"Sag: Ich bin aus Italien"	"user-57_2014-11-17_15-33-36_utt_015.wav"	"i am from italian"	"i am from italia*v"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"2805"	"Sag: Es ist nahe der Bank of England"	"user-57_2014-11-17_15-33-36_utt_066.wav"	"this is near the bank of england"	"this is near the bank of england"	"correct"	"correct"	"M: 3-1 H: 2-1"
"2812"	"Frag: eine L"	"user-57_2014-11-17_15-33-36_utt_075.wav"	"large"	"large*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"2818"	"Sag: Ich möchte mit Euros bezahlen"	"user-57_2014-11-18_18-29-18_utt_007.wav"	"can i pay with euros"	"can i pay with euros*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"2820"	"Sag: Ich möchte mit Euros bezahlen"	"user-57_2014-11-18_18-29-18_utt_009.wav"	"can i pay with euros"	"can i pay with euros*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"2824"	"Sag: Ich heisse Andrew"	"user-57_2014-11-18_18-29-18_utt_016.wav"	"my name is andy"	"my name is andy"	"incorrect"	"incorrect"	"M: 3-1 H: 1-2"
"2844"	"Frag: ein Steak"	"user-57_2014-11-18_18-29-18_utt_044.wav"	"i would like the steak"	"i would like the steak*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"2845"	"Frag: mein Steak durchgebraten"	"user-57_2014-11-18_18-29-18_utt_045.wav"	"i would like my steak medium"	"i would like my steak*z medium"	"incorrect"	"incorrect"	"M: 3-1 H: 1-2"
"2852"	"Frag: Vanilleglace"	"user-57_2014-11-18_18-29-18_utt_053.wav"	"i would like arrive at"	"i would like vanilla glace*v ice"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"2867"	"Frag: Grösse 38"	"user-57_2014-11-18_18-29-18_utt_074.wav"	"thirty eight"	"me thirty eight"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"2870"	"Frag: eine L"	"user-57_2014-11-18_18-29-18_utt_077.wav"	"thanks"	"large*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"2871"	"Frag: eine L"	"user-57_2014-11-18_18-29-18_utt_078.wav"	"large"	"large*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"2880"	"Frag: Gibt es einen Lift?"	"user-57_2014-11-19_18-05-17_utt_008.wav"	"is there an elevator"	"is there a elevator"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"2887"	"Sag: Ich möchte am Donnerstagnachmittag abreisen"	"user-57_2014-11-19_18-05-17_utt_019.wav"	"i would like to leave on thursday are evening"	"i would like to leave on thursday*z a evening"	"incorrect"	"incorrect"	"M: 1-3 H: 1-2"
"2930"	"Frag: Pommes Frittes"	"user-73_2014-11-29_12-00-41_utt_035.wav"	"i want five"	"i want fries"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"2973"	"Frag: Gibt es ein Fitnessstudio?"	"user-73_2014-11-29_12-42-56_utt_022.wav"	"is there a gym"	"is there a gym*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"2974"	"Frag: Wo ist das Fitnessstudio?"	"user-73_2014-11-29_12-42-56_utt_023.wav"	"where is the gym"	"where is the gym*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3008"	"Sag: Ich heisse Janet"	"user-73_2014-12-01_17-38-49_utt_014.wav"	"my name is janet"	"my name is janet*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3011"	"Sag: Ich bin aus der Türkei"	"user-73_2014-12-01_17-38-49_utt_020.wav"	"i'm from turkey"	"i'm from turkey*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3029"	"Frag: ein Steak"	"user-73_2014-12-01_17-38-49_utt_045.wav"	"i would like to eat the steak"	"i would like to eat the steak"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3030"	"Frag: mein Steak blau"	"user-73_2014-12-01_17-38-49_utt_046.wav"	"i would like my steak blue"	"i would like my steak*z blue"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"3077"	"Sag: Kann ich mit Kreditkarte bezahlen"	"user-73_2014-12-02_17-30-05_utt_029.wav"	"can i want to pay by credit card"	"i can also*z pay by credit card"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3124"	"Frag: Tickets für das London Eye"	"user-73_2014-12-07_11-38-03_utt_037.wav"	"i would like a ticket for the london eye"	"i would like a ticket for the london eye*z"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"3144"	"Sag: Ich möchte um 12 Uhr morgen abreisen"	"user-73_2014-12-08_18-25-51_utt_019.wav"	"i want to leave at twelve o'clock tomorrow"	"i want to leave by twelve o'clock tomorrow"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3162"	"Sag: Ich heisse Paul"	"user-73_2014-12-08_18-25-51_utt_047.wav"	"my name is paul"	"my name is paul*v"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3289"	"Frag: Zimmer für 7 Nächte"	"user-73_2014-12-09_14-38-04_utt_004.wav"	"a room for seven nights"	"a stay for seven nights"	"correct"	"correct"	"M: 2-2 H: 2-1"
"3316"	"Frag: ein Ticket für Billy Elliot"	"user-73_2014-12-09_14-38-04_utt_041.wav"	"can i have tickets for please a cardozo is too far is is nada hotel ticket ticket lisbon i would like five"	"can i have a ticket for billy elliot xxx i would like to buy a"	"correct"	"correct"	"M: 2-2 H: 2-1"
"3327"	"Frag: Ticket für dieses Musical"	"user-73_2014-12-09_14-38-04_utt_056.wav"	"can i have tickets for this musical leave"	"can i have tickets for this musical please"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3346"	"Sag: Ich habe keine Reservation"	"user-73_2014-12-11_10-53-24_utt_002.wav"	"i have a reservation"	"i haven't any reservation"	"correct"	"correct"	"M: 2-2 H: 2-1"
"3387"	"Frag: 3 Musical-Tickets"	"user-73_2014-12-13_20-54-09_utt_056.wav"	"can i have three musical tickets"	"can i have three musical ticket"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"3437"	"Frag: ein Ticket für morgen Abend"	"user-73_2014-12-14_13-08-44_utt_023.wav"	"i would like to go tomorrow evening"	"i would like to go tomorrow evening"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3479"	"Frag: Wo ist das London Eye?"	"user-73_2014-12-14_13-26-16_utt_056.wav"	"where is the monday"	"where is the london eye*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3488"	"Frag: Grösse 42"	"user-73_2014-12-14_13-26-16_utt_069.wav"	"i would forty-two"	"i need forty-two"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3495"	"Frag: Grösse 40"	"user-73_2014-12-14_13-26-16_utt_078.wav"	"i would forty"	"i need forty"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3507"	"Frag: Grösse 36"	"user-73_2014-12-14_13-26-16_utt_091.wav"	"i need thirty six"	"i need thirty-six"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3511"	"Frag: Wie viel kostet das T-Shirt?"	"user-73_2014-12-14_13-26-16_utt_096.wav"	"how much does with euro"	"how much does this t-shirt coast"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3521"	"Frag: eine L"	"user-73_2014-12-14_13-26-16_utt_111.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3522"	"Sag: Dies ist zu weit"	"user-73_2014-12-14_13-26-16_utt_112.wav"	"where is too big"	"that is too big"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"3530"	"Frag: Grösse 36"	"user-73_2014-12-14_13-26-16_utt_122.wav"	"i need thirty"	"i need thirty-six"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3544"	"Sag: Die Hauptstadt von Deutschland ist Berlin"	"user-73_2014-12-14_13-26-16_utt_144.wav"	"the capital of german many is rome"	"the capital of germany is berlin"	"correct"	"correct"	"M: 0-4 H: 3-0"
"3606"	"Sag: Ich habe eine ältere Schwester"	"user-73_2014-12-16_19-38-40_utt_032.wav"	"i have a older sisters"	"i have a older sister"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3610"	"Frag: ein Ticket zum Piccadilly Circus"	"user-73_2014-12-16_19-38-40_utt_037.wav"	"can i have a ticket to piccadilly circus"	"can i have a ticket to piccadilly*z circus"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3635"	"Frag: Tickets für das London Eye"	"user-73_2014-12-16_19-38-40_utt_067.wav"	"can i have tickets for the holidays"	"can i have tickets for the london eye*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3655"	"Frag: Grösse 41"	"user-73_2014-12-16_19-38-40_utt_097.wav"	"i need forty-one"	"i need forty-one"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3676"	"Frag: Grösse 37"	"user-73_2014-12-16_19-38-40_utt_125.wav"	"i am a thirty-seven"	"i need thirty-seven"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"3685"	"Frag: Grösse 37"	"user-73_2014-12-16_19-38-40_utt_137.wav"	"i need thirty seven"	"i need thirty-seven"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"3688"	"Frag: eine S"	"user-73_2014-12-16_19-38-40_utt_141.wav"	"i am a small"	"i need small"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3757"	"Sag: Ich habe keine Reservation"	"user-73_2014-12-16_20-53-50_utt_011.wav"	"i have a reservation"	"i haven't any reservation"	"correct"	"correct"	"M: 2-2 H: 2-1"
"3811"	"Sag: Big Ben ist neben den Houses of Parliament"	"user-73_2014-12-17_17-46-33_utt_006.wav"	"big ben is near the houses of parliament"	"big ben is near the houses of parliament"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"3818"	"Frag: ein Steak"	"user-73_2014-12-17_17-38-41_utt_021.wav"	"i have white sandals"	"i would like the steak*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3819"	"Sag: Ich muss gehen"	"user-73_2014-12-17_17-46-33_utt_016.wav"	"i want to go"	"i want to go"	"incorrect"	"incorrect"	"M: 4-0 H: 0-3"
"3821"	"Frag: mein Steak blau"	"user-73_2014-12-17_17-38-41_utt_022.wav"	"i would like my steak room"	"i would like my steak*z blue"	"correct"	"correct"	"M: 2-2 H: 2-1"
"3829"	"Sag: Marble Arch ist gegenüber dem Hyde Park"	"user-73_2014-12-17_17-46-33_utt_024.wav"	"marble arch is opposite hyde park"	"marble arch is opposite of hyde park"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"3844"	"Frag: Zitronenkuchen"	"user-73_2014-12-17_17-38-41_utt_037.wav"	"i would like a lemon cake"	"i would like the lemon*z cake"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3845"	"Frag: Ich möchte die Rechnung"	"user-73_2014-12-17_17-38-41_utt_038.wav"	"i would like the bill"	"i would like to the bill"	"correct"	"correct"	"M: 3-1 H: 2-1"
"3895"	"Frag: Grösse 37"	"user-73_2014-12-17_17-46-33_utt_092.wav"	"i need a thirty-seven"	"i need thirty-seven"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"3905"	"Frag: Grösse 40"	"user-73_2014-12-17_17-46-33_utt_105.wav"	"i need forty"	"i need forty"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3957"	"Frag: Grösse 41"	"user-73_2014-12-17_17-46-33_utt_177.wav"	"i need forty-one"	"i need forty-one"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3972"	"Sag: Dies ist zu weit"	"user-73_2014-12-17_17-46-33_utt_196.wav"	"this is too large"	"this is too large"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3978"	"Frag: Grösse 39"	"user-73_2014-12-17_17-46-33_utt_204.wav"	"i leave turkey nights"	"i need thirty-nine"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"3984"	"Sag: Dies ist zu weit"	"user-73_2014-12-17_17-46-33_utt_211.wav"	"this is too big"	"this is too big"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"4011"	"Frag: Grösse 39"	"user-73_2014-12-18_11-21-47_utt_005.wav"	"i need thirty night"	"i need thirty-nine"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"4081"	"Frag: 1 Musical-Ticket"	"user-73_2014-12-18_17-11-49_utt_037.wav"	"i would like a ticket for the musical"	"i would like a ticket for the musical"	"correct"	"correct"	"M: 3-1 H: 2-1"
"4143"	"Frag: Pommes Frittes"	"user-73_2014-12-18_17-11-49_utt_118.wav"	"i would like fries"	"i would like fries"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"4144"	"Frag: Pommes Frittes"	"user-73_2014-12-18_17-11-49_utt_119.wav"	"i would like friday"	"i would like fries"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"4150"	"Frag: Wo ist Piccadilly Circus?"	"user-73_2014-12-18_18-01-42_utt_004.wav"	"where is the piccadilly circus"	"where is the piccadilly*v circus"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"4152"	"Sag: Big Ben ist neben den Houses of Parliament"	"user-73_2014-12-18_18-01-42_utt_007.wav"	"big ben is near the houses of parliament"	"big ben is near the houses of parliament"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"4168"	"Frag: Grösse 43"	"user-73_2014-12-18_18-01-42_utt_029.wav"	"i need forty-three"	"i need forty-three"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"4189"	"Frag: Auberginen"	"user-73_2014-12-18_18-01-42_utt_056.wav"	"i would like a hairdryer"	"i would like eggplant"	"correct"	"correct"	"M: 3-1 H: 2-1"
"4266"	"Frag: Rhabarberkuchen"	"user-73_2014-12-18_18-01-42_utt_157.wav"	"i would like the rhubarb pie"	"i would like the rhubarb cake"	"correct"	"correct"	"M: 1-3 H: 2-1"
"4382"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-83_2014-10-27_14-15-22_utt_019.wav"	"i want i would pay with credit card"	"i want i would pay with a credit card"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"4421"	"Frag: Gibt es einen Coiffeur?"	"user-83_2014-11-03_18-30-17_utt_009.wav"	"liz room there is the hairdresser"	"the room number is three oh three on the third floor there is a hairdresser"	"correct"	"correct"	"M: 2-2 H: 2-1"
"4442"	"Frag: 4 Tickets für König der Löwen"	"user-83_2014-11-03_18-41-45_utt_020.wav"	"i want four tickets for the lion king"	"i want four tickets for the lion*z king"	"correct"	"correct"	"M: 3-1 H: 2-1"
"4443"	"Frag: Ticket für dieses Musical"	"user-83_2014-11-03_18-41-45_utt_021.wav"	"double tickets for the musical"	"ticket for the musical"	"correct"	"correct"	"M: 2-2 H: 2-1"
"4447"	"Frag: 3 Tickets"	"user-83_2014-11-03_18-41-45_utt_025.wav"	"three tickets three tickets"	"please three tickets"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"4476"	"Sag: Mir geht es gut"	"user-83_2014-11-06_19-23-22_utt_010.wav"	"i'm good"	"i'm god"	"incorrect"	"incorrect"	"M: 2-2 H: 1-2"
"4477"	"Sag: Mir geht es gut"	"user-83_2014-11-06_19-23-22_utt_011.wav"	"i'm good"	"i'm god"	"incorrect"	"incorrect"	"M: 2-2 H: 1-2"
"4478"	"Sag: Mir geht es gut"	"user-83_2014-11-06_19-23-22_utt_012.wav"	"i am good"	"i am god"	"incorrect"	"incorrect"	"M: 3-1 H: 1-2"
"4503"	"Frag: mein Steak rare"	"user-83_2014-11-06_19-23-22_utt_046.wav"	"i want my steak rare"	"i want the steak rare*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"4522"	"Frag: Gibt es einen Lift?"	"user-83_2014-11-07_18-13-18_utt_012.wav"	"where is the lift"	"there is a lift"	"correct"	"correct"	"M: 2-2 H: 2-1"
"4532"	"Sag: Im Zimmer hat es kein Shampoo"	"user-83_2014-11-07_18-13-18_utt_029.wav"	"in the room there are no shampoo"	"in the room there was no shampoo"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"4533"	"Sag: Im Zimmer hat es kein Shampoo"	"user-83_2014-11-07_18-13-18_utt_030.wav"	"i wish to pay with no shampoo"	"in the room there was no shampoo"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"4744"	"Sag: Ich heisse Brian"	"user-89_2014-11-07_12-29-49_utt_016.wav"	"my name is brian brown boots"	"my name is brian*z brian*z bond"	"incorrect"	"incorrect"	"M: 2-2 H: 1-2"
"4747"	"Sag: Die Hauptstadt von Italien ist Rom"	"user-89_2014-11-07_12-29-49_utt_019.wav"	"the capital of italy is rome row row"	"the capital of italy is room rom ro*a"	"correct"	"correct"	"M: 2-2 H: 2-1"
"4769"	"Frag: ein weisses Hemd"	"user-89_2014-11-07_12-29-49_utt_052.wav"	"i want a red sweatshirt"	"i want a i i would a white shirt"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"4770"	"Frag: ein weisses Hemd"	"user-89_2014-11-07_12-29-49_utt_053.wav"	"i would sweatshirt"	"i want*z a white shirt"	"correct"	"correct"	"M: 2-2 H: 2-1"
"4774"	"Frag: Zimmer für 5 Nächte"	"user-89_2014-11-19_11-45-55_utt_003.wav"	"a room for five nights"	"i would stay five nights"	"correct"	"correct"	"M: 2-2 H: 2-1"
"4776"	"Frag: Junior Suite"	"user-89_2014-11-19_11-45-55_utt_006.wav"	"i want a junior suite four"	"i want junior suite -xxx"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"4796"	"Frag: 3 Tickets für Donnerstagabend"	"user-89_2014-11-20_13-01-12_utt_005.wav"	"i want three tickets for tuesday evening"	"i need three tickets for thursday*z evening"	"incorrect"	"incorrect"	"M: 3-1 H: 1-2"
"4893"	"Frag: eine L"	"user-95_2014-10-25_09-40-47_utt_035.wav"	"big"	"big"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"4896"	"Sag: Die Jeans ist zu teuer"	"user-95_2014-10-25_09-40-47_utt_038.wav"	"is are too expensive"	"jeans are too expensive"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"4918"	"Sag: Ich habe keine Reservation"	"user-95_2014-11-01_16-27-26_utt_017.wav"	"no i do not have a reservation forty"	"no i do not have a reservation fuck you"	"correct"	"correct"	"M: 2-2 H: 2-1"
"4940"	"Frag: blaue Stiefel"	"user-99_2014-11-12_13-46-59_utt_012.wav"	"i want have brothers"	"i want to have blue boots"	"correct"	"correct"	"M: 3-1 H: 2-1"
"4943"	"Frag: braune Jeans"	"user-99_2014-11-12_13-46-59_utt_015.wav"	"i want have brown jeans"	"i want to have brown jeans"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5008"	"Sag: Ich möchte mit Schweizer Franken bezahlen"	"user-102_2014-11-12_06-45-05_utt_009.wav"	"i would pay with swiss francs"	"i will pay with swiss francs"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"5017"	"Sag: Ich bin aus England"	"user-102_2014-11-16_09-56-32_utt_006.wav"	"i am from italy"	"i am from britain*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5157"	"Frag: Suite"	"user-118_2014-11-28_15-40-46_utt_042.wav"	"a suite"	"suite"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5182"	"Sag: Ich heisse Sarah"	"user-118_2014-11-28_15-40-46_utt_079.wav"	"my name is sarah"	"my name is sarah*z"	"incorrect"	"incorrect"	"M: 3-1 H: 1-2"
"5201"	"Sag: Ich heisse Sarah"	"user-118_2014-11-28_15-40-46_utt_108.wav"	"my name store"	"my name is sarah*z"	"incorrect"	"incorrect"	"M: 3-1 H: 1-2"
"5203"	"Sag: Ich heisse Sarah"	"user-118_2014-11-28_15-40-46_utt_110.wav"	"i'm from"	"i'm sarah*z"	"correct"	"correct"	"M: 2-2 H: 2-1"
"5252"	"Frag: ein Steak"	"user-118_2014-11-28_16-13-59_utt_067.wav"	"can i have a suite"	"can i have a steak*z"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5273"	"Sag: Saint Pauls Cathedral ist nahe der Bank of England"	"user-118_2014-11-28_16-13-59_utt_101.wav"	"saint pauls cathedral is near bank of england"	"the saint pauls cathedral is near the bank of england ggg"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5312"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-131_2014-09-17_12-08-57_utt_010.wav"	"i want pay by credit card"	"i want to pay with my credit card"	"incorrect"	"incorrect"	"M: 2-2 H: 1-2"
"5315"	"Frag: Zimmer für 4 Nächte"	"user-131_2014-09-19_17-22-35_utt_002.wav"	"i want a for four nights"	"i want to stay for four days"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"5320"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-131_2014-09-19_17-22-35_utt_008.wav"	"i want pay with the credit card"	"i want to pay with a credit card"	"incorrect"	"incorrect"	"M: 1-3 H: 1-2"
"5337"	"Frag: Zimmer für 4 Nächte"	"user-131_2014-09-19_17-22-35_utt_032.wav"	"room for four nights"	"room for four nights"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5390"	"Frag: Gibt es ein Hotelrestaurant?"	"user-131_2014-09-23_19-36-12_utt_034.wav"	"is there a restaurant"	"is there a restaurant*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5391"	"Frag: Gibt es ein Hotelrestaurant?"	"user-131_2014-09-23_19-36-12_utt_035.wav"	"is there a restaurant"	"is there a restaurant*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5392"	"Frag: Gibt es ein Hotelrestaurant?"	"user-131_2014-09-23_19-36-12_utt_036.wav"	"is there a does dollars"	"is there a restaurant*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5401"	"Sag: Ich möchte mit Visa bezahlen"	"user-135_2014-09-17_13-20-12_utt_011.wav"	"i like to pay with visa"	"like to pay with visa"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5411"	"Frag: Gibt es ein Hotelrestaurant?"	"user-135_2014-09-17_13-20-12_utt_028.wav"	"i'd like a hotel restaurant"	"a hotel restaurant"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"5423"	"Frag: Gibt es eine Hotelbar?"	"user-135_2014-09-17_13-20-12_utt_045.wav"	"is there a hotel bar"	"gives there a hotel bar"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"5426"	"Frag: ein Ticket nach London"	"user-135_2014-09-17_13-20-12_utt_050.wav"	"ticket to london"	"ticket to london"	"correct"	"correct"	"M: 2-2 H: 2-1"
"5433"	"Sag: Ich heisse Brian"	"user-135_2014-09-17_13-20-12_utt_061.wav"	"i am fine"	"name is brian"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5502"	"Frag: Gibt es einen Lebensmittelladen?"	"user-158_2014-09-11_17-50-46_utt_012.wav"	"where is the supermarket"	"where is the supermarket"	"correct"	"correct"	"M: 1-3 H: 2-1"
"5520"	"Frag: Zimmer für 6 Nächte"	"user-158_2014-09-16_16-39-44_utt_016.wav"	"six nights"	"six nights"	"correct"	"correct"	"M: 2-2 H: 2-1"
"5571"	"Frag: Wo ist der Haarföhn?"	"user-159_2014-09-11_17-30-50_utt_038.wav"	"where can i find the hairdryer"	"where i can find the hairdryer"	"correct"	"correct"	"M: 1-3 H: 2-1"
"5601"	"Frag: Wie viel kostet es?"	"user-159_2014-09-11_17-30-50_utt_078.wav"	"how much does it cost"	"how much does it xxx"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5636"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_043.wav"	"i want to pay with credit card"	"i want to pay with credit card"	"incorrect"	"correct"	"M: 4-0 H: 0-3"
"5663"	"Frag: Wo ist der Haarföhn?"	"user-159_2014-09-13_09-58-10_utt_079.wav"	"i haven't got a hairdryer"	"have you got a hairdryer"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5667"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-159_2014-09-13_09-58-10_utt_088.wav"	"i want to pay with mastercard"	"i want to pay with mastercard"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5697"	"Frag: Wo ist der Lebensmittelladen?"	"user-159_2014-09-15_17-16-32_utt_023.wav"	"there is grocery store"	"where is this grocery store"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5726"	"Sag: Ich heisse Janet"	"user-159_2014-09-15_17-16-32_utt_069.wav"	"my name is janet"	"my name is janet*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5733"	"Sag: Ich möchte am Samstagabend abreisen"	"user-159_2014-09-15_17-16-32_utt_081.wav"	"i want to leave on saturday evening"	"i want to leave the saturday evening"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5756"	"Sag: Ich möchte um 20 Uhr morgen abreisen"	"user-159_2014-09-16_16-11-58_utt_004.wav"	"i would like to leave at eight o'clock p m"	"i would like to leave at eight o'clock p m"	"incorrect"	"incorrect"	"M: 2-2 H: 1-2"
"5765"	"Sag: Ich möchte um 10 Uhr morgen abreisen"	"user-159_2014-09-16_16-11-58_utt_017.wav"	"i would like to leave at tomorrow at ten a m"	"i would like to leave at tomorrow at ten a m"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"5789"	"Sag: Ich möchte um 11 Uhr morgen abreisen"	"user-159_2014-09-17_13-11-25_utt_003.wav"	"i would like to leave at eleven my toilet i would like to leave at friday i would like to leave at eleven a m tomorrow"	"i would like to leave at ele*a was*v nei*v enschuldigung*v i would like to leave at ich*v weiss*v  i would like to leave at eleven a m tomorrow"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5866"	"Frag: eine L"	"user-159_2014-09-20_08-45-50_utt_020.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5876"	"Frag: eine L"	"user-159_2014-09-20_08-45-50_utt_034.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5934"	"Frag: eine L"	"user-159_2014-09-22_19-02-57_utt_010.wav"	"i need a large"	"i need large"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5950"	"Frag: ein Steak"	"user-159_2014-09-24_16-22-54_utt_003.wav"	"can i have the steak please"	"can i have the steak*z please"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"5977"	"Frag: eine Limonade"	"user-159_2014-09-24_16-22-54_utt_036.wav"	"i would like a lemonade"	"i would like a lemonade*z"	"correct"	"correct"	"M: 3-1 H: 2-1"
"5994"	"Frag: eine Cola"	"user-159_2014-09-24_16-22-54_utt_057.wav"	"i want a paula"	"i want a cola"	"incorrect"	"correct"	"M: 2-2 H: 1-2"
"5995"	"Frag: eine Cola"	"user-159_2014-09-24_16-22-54_utt_058.wav"	"i would like a cola"	"i would like a cola"	"incorrect"	"correct"	"M: 3-1 H: 1-2"
"6074"	"Sag: Big Ben ist neben den Houses of Parliament"	"user-159_2014-10-22_18-48-01_utt_074.wav"	"big ben is near the houses of parliament"	"big ben is near the houses of parliament"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
"6075"	"Sag: Big Ben ist neben den Houses of Parliament"	"user-159_2014-10-22_18-48-01_utt_075.wav"	"big ben is near the houses of parliament"	"big ben is near the houses of parliament"	"incorrect"	"correct"	"M: 1-3 H: 1-2"
