"Id"	"Prompt"	"Wavfile"	"RecResult"	"Transcription"	"language"	"meaning"	"Trace"
"1165"	"Frag: eine S"	"user-45_2014-11-19_11-50-52_utt_473.wav"	"small"	"small"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1166"	"Frag: Wie viel kostet die Hose?"	"user-45_2014-11-19_11-50-52_utt_474.wav"	"how much costs the fine"	"how much cost this pants"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1169"	"Frag: 3 Tickets nach London"	"user-45_2014-11-19_16-32-57_utt_002.wav"	"i'd like three tickets to london"	"i'd like three tickets to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1170"	"Sag: Ich möchte am Samstagnachmittag abreisen"	"user-45_2014-11-19_16-32-57_utt_003.wav"	"i want to leave on saturday afternoon"	"i want to leave on saturday afternoon"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1171"	"Sag: Ich heisse Thomas"	"user-45_2014-11-19_16-32-57_utt_005.wav"	"my name is thomas"	"my name is thomas*z"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1172"	"Sag: Ich bin aus Amerika"	"user-45_2014-11-19_16-32-57_utt_006.wav"	"i'm from america"	"i am from america"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1173"	"Frag: ein Ticket nach London"	"user-45_2014-11-19_16-32-57_utt_009.wav"	"i'd like a ticket to london"	"i'd like a ticket to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1174"	"Sag: Ich möchte am Sonntag abreisen"	"user-45_2014-11-19_16-32-57_utt_010.wav"	"i would like to leave on sunday"	"i'd like to leave on sunday"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1175"	"Frag: Wie viel kostet es?"	"user-45_2014-11-19_16-32-57_utt_012.wav"	"how much is this"	"how much is this"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1176"	"Frag: billiges Ticket"	"user-45_2014-11-19_16-32-57_utt_013.wav"	"three tickets"	"cheap ticket"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1179"	"Sag: Ich heisse Michelle"	"user-45_2014-11-19_16-32-57_utt_017.wav"	"my name is michelle"	"my name is michelle"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1180"	"Sag: Ich bin aus Italien"	"user-45_2014-11-19_16-32-57_utt_018.wav"	"i'm from switzerland"	"i'm from italian"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1181"	"Frag: 2 Tickets nach London"	"user-45_2014-11-19_16-32-57_utt_021.wav"	"i'd like two tickets to london"	"i'd like two tickets to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1183"	"Sag: Ich heisse Barbara"	"user-45_2014-11-19_16-32-57_utt_023.wav"	"my name is barbara"	"my name is barbara"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1184"	"Sag: Ich bin aus Schottland"	"user-45_2014-11-19_16-32-57_utt_024.wav"	"i'm from scotland"	"i am from scotland"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1185"	"Frag: ein Ticket nach London"	"user-45_2014-11-19_16-32-57_utt_027.wav"	"i would like a ticket to london"	"i'd like a ticket to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1187"	"Sag: Ich heisse Sarah"	"user-45_2014-11-19_16-32-57_utt_029.wav"	"my name is sarah"	"my name is sarah"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1189"	"Sag: Ich heisse Sarah"	"user-45_2014-11-19_16-32-57_utt_031.wav"	"my name is barbara"	"my name is sarah*z"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1190"	"Sag: Ich bin aus Spanien"	"user-45_2014-11-19_16-32-57_utt_032.wav"	"i'm from steak"	"i'm from spain*z"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1191"	"Frag: 6 Tickets nach London"	"user-45_2014-11-19_16-32-57_utt_035.wav"	"i'd like six tickets to london"	"i'd like six tickets to london"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1192"	"Sag: Ich möchte um 15 Uhr morgen abreisen"	"user-45_2014-11-19_16-32-57_utt_036.wav"	"i'd like to leave at eight o'clock tomorrow"	"i'd like to leave at three o'clock tomorrow"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1193"	"Sag: Ich heisse Jack"	"user-45_2014-11-19_16-32-57_utt_037.wav"	"my name is jack"	"my name is jack"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1194"	"Sag: Ich heisse Jack"	"user-45_2014-11-19_16-32-57_utt_038.wav"	"my name is jack"	"my name is jack"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1195"	"Sag: Ich heisse Jack"	"user-45_2014-11-19_16-32-57_utt_039.wav"	"my name is james"	"my name is jack"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1196"	"Sag: Ich bin aus England"	"user-45_2014-11-19_16-32-57_utt_040.wav"	"i am from england"	"i am from england"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1197"	"Sag: Ich heisse Stephanie"	"user-45_2014-11-19_16-32-57_utt_043.wav"	"my name is stephanie"	"my name is stephanie"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1198"	"Sag: Ich bin aus Österreich"	"user-45_2014-11-19_16-32-57_utt_044.wav"	"i'm from austria"	"i'm from austria"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1200"	"Sag: Ich habe 4 jüngere Schwestern"	"user-45_2014-11-19_16-32-57_utt_046.wav"	"i have four smaller sisters"	"i have four smaller sisters"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1201"	"Sag: Ich habe 4 jüngere Schwestern"	"user-45_2014-11-19_16-32-57_utt_047.wav"	"i have four younger sisters"	"i have four younger sisters"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1202"	"Sag: Ich gehe in die Ferien"	"user-45_2014-11-19_16-32-57_utt_048.wav"	"i go to the holidays"	"i go to the holidays"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1203"	"Sag: Ich gehe in die Ferien"	"user-45_2014-11-19_16-32-57_utt_049.wav"	"i go into the holidays"	"i go to/into the holidays"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1205"	"Sag: Dies ist mein Pass"	"user-45_2014-11-19_16-32-57_utt_051.wav"	"yes have my passport"	"yes that's my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1206"	"Sag: Ich heisse James"	"user-45_2014-11-19_16-32-57_utt_054.wav"	"my name is james"	"my name is james"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1207"	"Sag: Ich bin aus Österreich"	"user-45_2014-11-19_16-32-57_utt_055.wav"	"i am from austria"	"i am from austria"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1208"	"Sag: Österreich ist nicht in Afrika"	"user-45_2014-11-19_16-32-57_utt_056.wav"	"austria isn't in africa"	"austria isn't in africa"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1209"	"Sag: Österreich ist nicht in Afrika"	"user-45_2014-11-19_16-32-57_utt_057.wav"	"austria isn't in africa"	"austria isn't in africa*z"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1210"	"Sag: Österreich ist in Europa"	"user-45_2014-11-19_16-32-57_utt_058.wav"	"austria is in europe"	"austria is in europe"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1212"	"Sag: Die Hauptstadt von Österreich ist Wien"	"user-45_2014-11-19_16-32-57_utt_062.wav"	"i like a hamburger water with visa"	"i xxx the capital of austria is wien*v"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"1214"	"Sag: Ich habe 1 Bruder"	"user-45_2014-11-19_16-32-57_utt_064.wav"	"i there one brothers"	"i have one brother"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1215"	"Sag: Ich gehe in die Ferien"	"user-45_2014-11-19_16-32-57_utt_065.wav"	"i go in the holidays"	"i go in the holidays"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1216"	"Sag: Dies ist mein Pass"	"user-45_2014-11-19_16-32-57_utt_066.wav"	"yes this is my passport"	"yes this is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1217"	"Sag: Dies ist mein Pass"	"user-45_2014-11-19_16-32-57_utt_067.wav"	"yes this is my passport"	"yes it is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1218"	"Sag: Ich heisse Andrew"	"user-45_2014-11-19_16-32-57_utt_072.wav"	"my name is andrew"	"my name is andrew"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1219"	"Sag: Ich bin aus der Türkei"	"user-45_2014-11-19_16-32-57_utt_073.wav"	"i am from turkey"	"i am from turkey*z"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1220"	"Sag: Die Türkei ist nicht in Afrika"	"user-45_2014-11-19_16-32-57_utt_074.wav"	"the toilet isn't africa"	"turkey*z isn't africa"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1221"	"Sag: Die Türkei ist nicht in Afrika"	"user-45_2014-11-19_16-32-57_utt_075.wav"	"turkey is not africa"	"turkey*z is not africa"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"1222"	"Sag: Die Türkei ist in Europa"	"user-45_2014-11-19_16-32-57_utt_076.wav"	"turkey is in europe"	"turkey*z is in europe"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1223"	"Sag: Die Hauptstadt von der Türkei ist Ankara"	"user-45_2014-11-19_16-32-57_utt_078.wav"	"the capital of turkey is ankara"	"the capital of turkey*z is ankara"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1224"	"Sag: Ich habe 4 Schwestern"	"user-45_2014-11-19_16-32-57_utt_079.wav"	"i have four sisters"	"i have four sisters"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1225"	"Sag: Ich gehe in die Ferien"	"user-45_2014-11-19_16-32-57_utt_080.wav"	"i go to the holidays"	"i go to the holiday"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"1226"	"Sag: Dies ist mein Pass"	"user-45_2014-11-19_16-32-57_utt_081.wav"	"yes this is my passport"	"yes this is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1227"	"Frag: ein Ticket zum Green Park"	"user-45_2014-11-19_16-32-57_utt_084.wav"	"i'd like a ticket to the green park"	"i'd like a ticket to the green park"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1229"	"Frag: ein Ticket zum Green Park"	"user-45_2014-11-19_16-32-57_utt_089.wav"	"i'd like a ticket to the green park"	"i'd like a ticket to the green park"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1230"	"Sag: Ich möchte mit Visa bezahlen"	"user-45_2014-11-19_16-32-57_utt_090.wav"	"i'd like to pay by visa"	"i'd like to pay by visa"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1231"	"Frag: ein Ticket nach Westminster"	"user-45_2014-11-19_16-32-57_utt_094.wav"	"i'd like a ticket to the westminster"	"i'd like a ticket to the westminster*z"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1232"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-45_2014-11-19_16-32-57_utt_095.wav"	"i'd like to pay with post card"	"i'd like to pay by post card"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1234"	"Sag: Ich habe nur grosse Noten"	"user-45_2014-11-19_16-32-57_utt_097.wav"	"i only have large smaller"	"i only have large notes"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1235"	"Sag: Ich bezahle mit Kreditkarte"	"user-45_2014-11-19_16-32-57_utt_098.wav"	"i pay with credit card"	"i pay with credit card"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1236"	"Frag: Wo ist die Tate Modern?"	"user-45_2014-11-19_16-32-57_utt_101.wav"	"where is the tate modern"	"where is the tate modern"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1237"	"Frag: Wo ist der Tower?"	"user-45_2014-11-19_16-32-57_utt_102.wav"	"where is the tower"	"where is the tower"	"correct"	"incorrect"	"M: 4-0 H: 1-2"
"1238"	"Frag: Wo ist der Tower?"	"user-45_2014-11-19_16-32-57_utt_103.wav"	"where is the tower"	"where is the tower"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1239"	"Frag: Wo ist der Tower?"	"user-45_2014-11-19_16-32-57_utt_104.wav"	"where is the tower"	"where is the tower"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1240"	"Sag: Ich habe keine Reservation"	"user-45_2014-11-19_17-46-32_utt_002.wav"	"no i haven't got a reservation"	"no i haven't a reservation"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1241"	"Sag: Ich habe keine Reservation"	"user-45_2014-11-19_17-46-32_utt_003.wav"	"no i haven't got a reservation"	"no i haven't a reservation"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1242"	"Sag: Ich habe keine Reservation"	"user-45_2014-11-19_17-46-32_utt_004.wav"	"no i have a reservation"	"no i haven't a reservation"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1243"	"Sag: Ich habe keine Reservation"	"user-45_2014-11-19_17-46-32_utt_005.wav"	"i have a reservation"	"i haven't a reservation"	"incorrect"	"correct"	"M: 0-4 H: 1-0"
"1244"	"Sag: Ich habe keine Reservation"	"user-45_2014-11-19_17-46-32_utt_006.wav"	"i haven't got a reservation"	"i haven't a reservation"	"incorrect"	"correct"	"M: 0-4 H: 1-0"
"1245"	"Sag: Ich heisse Andrew"	"user-45_2014-11-19_17-46-32_utt_008.wav"	"my name is andrew"	"my name is andrew"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1246"	"Sag: Ich bin aus England"	"user-45_2014-11-19_17-46-32_utt_009.wav"	"i am from england"	"i am from england"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1250"	"Sag: Ich habe 4 Schwestern"	"user-45_2014-11-19_17-46-32_utt_014.wav"	"i have four sisters"	"i have four sisters"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1251"	"Sag: Ich gehe in die Ferien"	"user-45_2014-11-19_17-46-32_utt_015.wav"	"i go in the holidays"	"i go in the holidays"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1252"	"Sag: Dies ist mein Pass"	"user-45_2014-11-19_17-46-32_utt_016.wav"	"yes this is my passport"	"yes this is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1253"	"Frag: Zimmer für 2 Nächte"	"user-46_2014-10-29_15-43-47_utt_003.wav"	""	"*silence"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1254"	"Frag: Zimmer für 2 Nächte"	"user-46_2014-10-29_15-43-47_utt_004.wav"	"a room for two nights"	"a room for two nights"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1255"	"Frag: Zimmer für 2 Nächte"	"user-46_2014-10-29_15-43-47_utt_005.wav"	"i want a room for two nights"	"i want a room for two nights"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1256"	"Frag: Suite"	"user-46_2014-10-29_15-43-47_utt_006.wav"	"shop"	"shock*x"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"1257"	"Frag: Suite"	"user-46_2014-10-29_15-43-47_utt_007.wav"	""	"*silence"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1258"	"Frag: Suite"	"user-46_2014-10-29_15-43-47_utt_008.wav"	"i want a suite"	"i want a suite"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1259"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-46_2014-10-29_15-43-47_utt_009.wav"	"i want pay with the credit card"	"i want pay with the credit card"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1260"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-46_2014-10-29_15-43-47_utt_010.wav"	""	"*silence"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1262"	"Frag: Gibt es einen Coiffeur?"	"user-46_2014-10-29_15-43-47_utt_012.wav"	"is there a hairdresser"	"is there a hairdresser"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1263"	"Frag: Wo ist der Coiffeur?"	"user-46_2014-10-29_15-43-47_utt_013.wav"	"where is the hairdresser"	"where is the hairdresser"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1265"	"Sag: Ich habe keine Reservation"	"user-46_2014-10-29_15-43-47_utt_018.wav"	"no i don't have a reservation"	"no i don't have a reservation"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1266"	"Sag: Ich habe keine Reservation"	"user-46_2014-10-29_15-43-47_utt_019.wav"	"no i have not a reservation"	"no i have not a reservation"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1267"	"Frag: Zimmer für 3 Nächte"	"user-46_2014-10-29_15-43-47_utt_020.wav"	"i want a room for three nights"	"i want a room for three nights"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1268"	"Frag: Doppelzimmer"	"user-46_2014-10-29_15-43-47_utt_021.wav"	"i want a double room"	"i want a double room"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1269"	"Sag: Ich möchte mit Visa bezahlen"	"user-46_2014-10-29_15-43-47_utt_023.wav"	"can i pay with visa"	"can i pay with visa*z"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1271"	"Frag: Gibt es einen Lebensmittelladen?"	"user-46_2014-10-29_15-43-47_utt_025.wav"	"is there a grocery store"	"is there a grocery*z store"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1272"	"Frag: Zimmer für 4 Nächte"	"user-46_2014-11-03_14-37-39_utt_003.wav"	"a room for four nights"	"ggg a room for four nights"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1273"	"Frag: Doppelzimmer"	"user-46_2014-11-03_14-37-39_utt_004.wav"	"blue sandals"	"ggg"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1274"	"Frag: Doppelzimmer"	"user-46_2014-11-03_14-37-39_utt_005.wav"	"a double room"	"a double room"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1275"	"Frag: Doppelzimmer"	"user-46_2014-11-03_14-37-39_utt_006.wav"	"a double room"	"a double room"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1276"	"Sag: Ich möchte mit Kreditkarte bezahlen"	"user-46_2014-11-03_14-37-39_utt_008.wav"	"i want to pay with the credit card"	"i want to pay with the credit card"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1277"	"Frag: Gibt es einen Lift?"	"user-46_2014-11-03_14-37-39_utt_009.wav"	"do you have a lift"	"do you have a lift"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1278"	"Frag: Wo ist der Lift?"	"user-46_2014-11-03_14-37-39_utt_010.wav"	"where is the lift"	"ggg where is the lift"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1279"	"Sag: Ich habe keine Reservation"	"user-46_2014-11-03_14-37-39_utt_016.wav"	"i don't have a reservation"	"i don't have a reservation"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1280"	"Sag: Ich habe keine Reservation"	"user-46_2014-11-03_14-37-39_utt_017.wav"	"no i do not have a reservation"	"ggg no i do not have a reservation"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1281"	"Frag: Zimmer für 5 Nächte"	"user-46_2014-11-03_14-37-39_utt_018.wav"	"blue boots"	"give him a blow job"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1282"	"Frag: Zimmer für 5 Nächte"	"user-46_2014-11-03_14-37-39_utt_019.wav"	"i want room"	"ggg come on give him a blow job ggg"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1283"	"Frag: Zimmer für 5 Nächte"	"user-46_2014-11-03_14-37-39_utt_020.wav"	"a room for five nights"	"a room for five nights"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1284"	"Sag: Ich habe keine Reservation"	"user-46_2014-11-09_13-24-17_utt_009.wav"	"i don't have any reservation"	"i don't have any reservation"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1285"	"Sag: Ich habe keine Reservation"	"user-46_2014-11-09_13-24-17_utt_010.wav"	"nights"	"*silence"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1287"	"Frag: Zimmer für 7 Nächte"	"user-46_2014-11-09_13-24-17_utt_012.wav"	"a room for seven nights"	"a room for seven nights"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1288"	"Frag: Suite"	"user-46_2014-11-09_13-24-17_utt_014.wav"	"i want a suite"	"i want a suite"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1289"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-46_2014-11-09_13-24-17_utt_015.wav"	"i want to pay with the post card"	"i want to pay with the post card"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1290"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-46_2014-11-09_13-24-17_utt_016.wav"	"i would like to pay by post card"	"i would like to pay by post card"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1291"	"Frag: Gibt es einen Coiffeur?"	"user-46_2014-11-09_13-24-17_utt_017.wav"	"is there a hairdresser"	"is there a hairdresser"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1292"	"Frag: Wo ist der Coiffeur?"	"user-46_2014-11-09_13-24-17_utt_018.wav"	"where is the hairdresser"	"where is the hairdresser"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1293"	"Sag: Mein WC ist dreckig"	"user-46_2014-11-09_13-24-17_utt_020.wav"	"my toilet is dirty"	"my toilet is dirty"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1295"	"Frag: Wo kann ich ein Duschgel kaufen?"	"user-46_2014-11-09_13-24-17_utt_024.wav"	"where can i buy shower gel"	"where can i buy shower gel"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1296"	"Sag: Ich heisse Janet"	"user-46_2014-11-09_13-24-17_utt_027.wav"	"my name is janet"	"my name is janet"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1297"	"Sag: Ich bin aus England"	"user-46_2014-11-09_13-24-17_utt_028.wav"	"i'm from england"	"i'm from england"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1298"	"Sag: Ich heisse Jack"	"user-46_2014-11-09_13-24-17_utt_030.wav"	"my name is jack"	"my name is jack"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1299"	"Sag: Ich bin aus Portugal"	"user-46_2014-11-09_13-24-17_utt_031.wav"	"i'm from portugal"	"i'm from portugal"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1300"	"Sag: Die Hauptstadt von Portugal ist Lissabon"	"user-46_2014-11-09_13-24-17_utt_032.wav"	"the capital of portugal is lisbon"	"the capital of portugal is lisbon"	"correct"	"correct"	"M: 3-1 H: 3-0"
"1301"	"Sag: Ich habe 2 jüngere Schwestern"	"user-46_2014-11-09_13-24-17_utt_033.wav"	"i have got two younger sisters"	"i've got two younger sisters"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1303"	"Sag: Dies ist mein Pass"	"user-46_2014-11-09_13-24-17_utt_035.wav"	"this is my passport"	"this is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1304"	"Sag: Dies ist mein Pass"	"user-46_2014-11-09_13-24-17_utt_036.wav"	"my passport"	"passport"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"1305"	"Sag: Dies ist mein Pass"	"user-46_2014-11-09_13-24-17_utt_037.wav"	"yes it is my passport"	"yes it is my passport"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1306"	"Sag: Ich heisse Erica"	"user-46_2014-11-09_13-24-17_utt_040.wav"	"my name is erica"	"my name is erica"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1307"	"Sag: Ich bin aus Italien"	"user-46_2014-11-09_13-24-17_utt_041.wav"	"i'm from italian"	"i'm from italia*v"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1308"	"Sag: Die Hauptstadt von Italien ist Rom"	"user-46_2014-11-09_13-24-17_utt_042.wav"	"the capital of italian is rome"	"the capital of italia*v is rome"	"incorrect"	"correct"	"M: 0-4 H: 0-1"
"1309"	"Sag: Ich habe 3 ältere Brüder"	"user-46_2014-11-09_13-24-17_utt_043.wav"	"i have got three older brothers"	"i've got three older brothers"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1310"	"Sag: Ich gehe in die Ferien"	"user-46_2014-11-09_13-24-17_utt_044.wav"	"i'm going on holidays"	"i'm going in the holidays"	"incorrect"	"incorrect"	"M: 1-3 H: 0-3"
"1311"	"Sag: Dies ist mein Pass"	"user-46_2014-11-09_13-24-17_utt_045.wav"	"yes it is my passport"	"yes it's my passport"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1312"	"Frag: ein Ticket nach Notting Hill"	"user-46_2014-11-09_13-24-17_utt_048.wav"	"i want a ticket to notting hill"	"i want a ticket to notting hill"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1314"	"Sag: Ich möchte mit Visa bezahlen"	"user-46_2014-11-09_13-24-17_utt_050.wav"	"can i pay with visa"	"can i pay with visa"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1315"	"Frag: ein Ticket nach Notting Hill"	"user-46_2014-11-09_13-24-17_utt_053.wav"	"i want a ticket to notting hill"	"i want a ticket to notting hill"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1316"	"Sag: Ich möchte mit Postkarte bezahlen"	"user-46_2014-11-09_13-24-17_utt_054.wav"	"i would like to pay with post card"	"i would like to pay with the post card"	"incorrect"	"correct"	"M: 1-3 H: 0-3"
"1317"	"Sag: Ich möchte mit Dollars bezahlen"	"user-46_2014-11-09_13-24-17_utt_055.wav"	"i want to pay with dollars"	"i want to pay with dollars"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1318"	"Sag: Ich möchte mit Dollars bezahlen"	"user-46_2014-11-09_13-24-17_utt_056.wav"	""	"*silence"	"incorrect"	"incorrect"	"M: 0-4 H: 0-1"
"1319"	"Sag: Ich möchte mit Dollars bezahlen"	"user-46_2014-11-09_13-24-17_utt_057.wav"	"can i pay with dollars"	"can i pay with dollars"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1320"	"Sag: Ich habe kleinere Note"	"user-46_2014-11-09_13-24-17_utt_058.wav"	"i have smaller notes"	"i have smaller notes"	"correct"	"correct"	"M: 4-0 H: 3-0"
"1321"	"Frag: 2 Musical-Tickets"	"user-46_2014-11-09_13-24-17_utt_061.wav"	"i want two musical tickets"	"i want two musical tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1322"	"Sag: Ich möchte heute Abend gehen"	"user-46_2014-11-09_13-24-17_utt_062.wav"	"i want to go this evening"	"i want to go this evening"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1323"	"Frag: 2 Tickets für das Phantom der Oper"	"user-46_2014-11-09_13-24-17_utt_063.wav"	"i want two tickets for the phantom master card"	"i want two tickets for the phantom of the opera"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1324"	"Sag: Ich möchte in der fünften Reihe sitzen"	"user-46_2014-11-09_13-24-17_utt_065.wav"	"i would like to sit in the fifth row"	"i would like to sit in the fifth row"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1325"	"Frag: Tickets für Madame Tussauds"	"user-46_2014-11-09_13-24-17_utt_066.wav"	"i want tickets for madame tussauds"	"i want tickets for madame tussauds"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1326"	"Frag: 2 Tickets"	"user-46_2014-11-09_13-24-17_utt_067.wav"	"two tickets"	"two tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1327"	"Frag: 2 Tickets"	"user-46_2014-11-09_13-24-17_utt_068.wav"	"two tickets"	"two tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
"1328"	"Frag: 4 Musical-Tickets"	"user-46_2014-11-09_13-24-17_utt_074.wav"	"i want four musical tickets"	"i want four musical tickets"	"correct"	"correct"	"M: 4-0 H: 0-0"
