Id,language,meaning,ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count,ppl-ref,ppl-ref_pos,ppl-ref_prod,ppl-ref_dep,ppl-prompt,ppl-prompt_pos,ppl-correct,ppl-correct_pos,ppl-correct_prod,ppl-correct_dep,ppl-ge,ppl-ge_pos,ppl-incorrect,ppl-incorrect_pos,ppl-incorrect_prod,ppl-incorrect_dep,maxsim_15_skip,maxsim_30_skip,maxsim_50_skip,maxsim_15_cbw,maxsim_30_cbw,maxsim_50_cbw,lda_sim-min,ngram_match,ngram_match-lem,ngram_unseen-1,ngram_unseen-2,ngram_unseen-3,error_count,parse_score-ratio,length_ratio,length_01,length_unknown,length_unknown-ratio,length_sounds,length_sounds-ratio,prompt_missing,prompt_missing-pct,prompt_DT,prompt_IN,prompt_MD,prompt_NN,prompt_VB
1737,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.263,-4.942107,-17.91341,-23.29577,-3.615928,-2.958343,-18.108970000000003,-4.8571800000000005,-17.87069,-44.771770000000004,-35.91171,-55.350359999999995,-17.09755,-20.003420000000002,-17.97576,-41.42635,1.0,0.9999999999999996,0.9999999999999998,1.0,1.0,0.9999999999999996,0.9821521615125858,16.5153061224,16.5153061224,0.0,0.111111111111,1.0,0.0,0.175609572385,0.903532852425,1,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.20856,-8.849378999999999,-16.79489,-21.4942,-14.2323,-15.893070000000002,-19.97056,-5.375319999999999,-15.57934,-29.84785,-28.26926,-41.36076,-15.37224,-18.159760000000002,-15.597470000000001,-27.61757,0.8908514869527433,0.9355420755249904,0.938398776749034,0.8913066133383467,0.9288507565039428,0.9346124726721768,0.12231052065741313,5.56,5.56,0.0,0.33333333333299997,1.0,0.0,1.65137239878,0.958674790677,1,0.0,0.0,6.0,1.0,1.0,0.14285714285700002,0.0,0.0,0.0,0.0,0.0
1792,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.26636,-2.095291,-3.801346,-5.620696,-0.8112398000000001,-0.8112398000000001,-17.06766,-2.175814,-3.60225,-4.974641,-16.062820000000002,-18.04477,-15.01249,-15.10994,-3.719146,-4.6029279999999995,0.07370949970933277,0.09676912265421964,0.04972443772315598,0.12850415934673262,0.17620642160534822,0.07255773133054337,0.01942571717750965,0.0,0.0,1.0,1.0,1.0,0.0,0.371726416971,0.180735884575,1,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
1795,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.98236,-11.51532,-7.715111,-15.71696,-1.298969,-5.335567,-22.30326,-8.159555000000001,-6.580019999999999,-14.92392,-24.58752,-27.371159999999996,-19.21845,-21.11338,-6.287587,-13.808779999999999,0.8291657758053137,0.62285200455874,0.6474958501597725,0.8291778628693259,0.6227619896399958,0.6475009372814584,0.6712745087603161,1.0,1.0,0.666666666667,1.0,1.0,0.0,1.17982721551,0.689261857295,1,0.0,0.0,3.0,1.0,3.0,0.75,1.0,0.0,0.0,0.0,1.0
1815,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.30637,-3.6851279999999997,-9.471492,-12.2882,-1.80618,-1.80618,-18.66274,-3.801369,-9.123192,-14.92392,-23.5949,-27.371159999999996,-15.05173,-16.93135,-8.597414,-13.808779999999999,0.8232799939693145,0.7627764321435668,0.7194432204971807,0.8233964117403283,0.762924350780766,0.7196358911704253,0.7931624435106688,1.75,1.75,0.33333333333299997,0.666666666667,1.0,0.0,1.97039701509,0.656329917762,1,0.0,0.0,3.0,1.0,2.0,0.666666666667,0.0,0.0,0.0,1.0,1.0
1822,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.53269,-4.7888,-8.19737,-9.921165,-7.6689050000000005,-1.912045,-17.12359,-3.2806900000000003,-5.353737000000001,-9.949282,-20.72568,-22.70797,-18.9864,-16.07103,-6.098168,-9.205855999999999,0.14197605661890295,0.1210821062175186,0.024980647164821054,0.1419896029743269,0.1210840050141774,0.02498444853457184,0.026893734174552424,0.0,0.0,1.0,1.0,1.0,0.0,1.1229883276700001,0.605764130416,1,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
1826,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.07511,-7.518408,-10.51877,-24.722929999999998,-2.1673169999999997,-2.468347,-17.66712,-5.370476999999999,-8.601211,-24.8732,-29.31427,-36.697559999999996,-15.17206,-19.03593,-7.8391779999999995,-23.01464,0.958418042313044,0.9532941482936496,0.9361857468236708,0.958418042313044,0.9532941482936496,0.9361857468236708,0.957321785303472,8.0,8.0,0.0,0.4,1.0,0.0,1.31900324579,0.5703935875020001,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.43365,-10.13314,-19.24914,-19.88499,-8.542767999999999,-9.848388,-17.13127,-4.429515,-14.349479999999998,-19.89856,-26.24495,-32.03436,-18.85104,-21.20191,-14.895679999999999,-18.41171,1.0000000000000002,1.0000000000000004,0.9999999999999996,1.0000000000000002,1.0,0.9999999999999992,0.6830717251110479,4.42857142857,4.0,0.0,0.25,1.0,1.0,0.9198441950030001,0.503753243484,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.07511,-7.518408,-10.51877,-24.722929999999998,-2.1673169999999997,-2.468347,-17.66712,-5.370476999999999,-8.601211,-24.8732,-29.31427,-36.697559999999996,-15.17206,-19.03593,-7.8391779999999995,-23.01464,0.958418042313044,0.9532941482936496,0.9361857468236708,0.958418042313044,0.9532941482936496,0.9361857468236708,0.9573217883114458,8.0,8.0,0.0,0.4,1.0,0.0,1.31900324579,0.5703935875020001,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.393620000000002,-7.527913000000001,-16.92998,-25.447129999999998,-9.648330999999999,-10.68145,-18.00292,-4.277639,-12.76746,-29.84785,-29.46377,-41.36076,-16.94185,-18.79539,-12.94519,-27.61757,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999996,0.9999999999999998,0.9999999999999996,0.8224452427285497,10.4285714286,10.5714285714,0.0,0.166666666667,1.0,0.0,1.0240436902399999,0.6092219181580001,1,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.43365,-10.13314,-19.24914,-19.88499,-8.542767999999999,-9.848388,-17.13127,-4.429515,-14.349479999999998,-19.89856,-26.24495,-32.03436,-18.85104,-21.20191,-14.895679999999999,-18.41171,1.0000000000000002,1.0000000000000004,0.9999999999999996,1.0000000000000002,1.0,0.9999999999999992,0.682906847450187,4.42857142857,4.0,0.0,0.25,1.0,1.0,0.9198441950030001,0.503753243484,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.1238,-11.67976,-16.822670000000002,-19.55636,-11.5634,-11.82125,-24.169929999999997,-9.348238,-15.2564,-24.8732,-22.08111,-34.62628,-18.822979999999998,-18.4159,-14.683129999999998,-23.01464,0.7709585171748684,0.7329474004690514,0.7252075969140509,0.7709585171748684,0.7329474004690514,0.7252075969140509,0.0,1.8,1.8,0.6,1.0,1.0,0.0,1.9491293420599998,0.8448541761820001,1,0.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0
1839,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.43365,-10.13314,-19.24914,-19.88499,-8.542767999999999,-9.848388,-17.13127,-4.429515,-14.349479999999998,-19.89856,-26.24495,-32.03436,-18.85104,-21.20191,-14.895679999999999,-18.41171,1.0000000000000002,1.0000000000000004,0.9999999999999996,1.0000000000000002,1.0,0.9999999999999992,0.682900598160357,4.42857142857,4.0,0.0,0.25,1.0,1.0,0.9198441950030001,0.503753243484,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.26954,-3.4471410000000002,-16.026020000000003,-14.67419,-10.211219999999999,-10.46906,-19.61073,-2.854171,-15.72446,-24.8732,-19.85136,-34.62628,-15.51818,-16.99225,-15.92845,-23.01464,0.9251595392514598,0.9121094683267529,0.901440514520292,0.9251595392514598,0.9121094683267529,0.901440514520292,0.4067177829493764,3.8,3.8,0.4,0.8,1.0,0.0,2.0636333426299998,0.8448541761820001,1,0.0,0.0,6.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
1846,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.43365,-10.13314,-19.24914,-19.88499,-8.542767999999999,-9.848388,-17.13127,-4.429515,-14.349479999999998,-19.89856,-26.24495,-32.03436,-18.85104,-21.20191,-14.895679999999999,-18.41171,1.0000000000000002,1.0000000000000004,0.9999999999999996,1.0000000000000002,1.0,0.9999999999999992,0.6829222176989173,4.42857142857,4.0,0.0,0.25,1.0,1.0,0.9198441950030001,0.503753243484,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.07511,-7.518408,-10.51877,-24.722929999999998,-2.1673169999999997,-2.468347,-17.66712,-5.370476999999999,-8.601211,-24.8732,-29.31427,-36.697559999999996,-15.17206,-19.03593,-7.8391779999999995,-23.01464,0.958418042313044,0.9532941482936496,0.9361857468236708,0.958418042313044,0.9532941482936496,0.9361857468236708,0.9573217942100164,8.0,8.0,0.0,0.4,1.0,0.0,1.31900324579,0.5703935875020001,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.596729999999997,-9.511658,-20.18082,-27.40949,-9.568253,-9.094880999999999,-17.13127,-4.3959410000000005,-14.33865,-24.8732,-26.48692,-36.697559999999996,-17.64145,-17.2546,-14.809339999999999,-23.01464,1.0,1.0000000000000002,1.0000000000000004,0.9999999999999998,1.0,1.0000000000000009,0.7167936599370189,7.42857142857,7.57142857143,0.0,0.2,1.0,0.0,1.05152014233,0.568419241951,1,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.26954,-3.4471410000000002,-16.026020000000003,-14.67419,-10.211219999999999,-10.46906,-19.61073,-2.854171,-15.72446,-24.8732,-19.85136,-34.62628,-15.51818,-16.99225,-15.92845,-23.01464,0.9251595392514598,0.9121094683267529,0.901440514520292,0.9251595392514598,0.9121094683267529,0.901440514520292,0.4066183485618177,3.8,3.8,0.4,0.8,1.0,0.0,2.0636333426299998,0.8448541761820001,1,0.0,0.0,6.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
1861,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-33.47497,-10.86763,-19.42065,-39.07647,-2.0,-2.528274,-27.44422,-8.219434,-17.00313,-39.797129999999996,-40.56969,-50.68716,-23.425,-22.00852,-16.37976,-36.82343,0.7954145578721289,0.8046270203879102,0.7975240853423753,0.7946778514665039,0.8042451182338582,0.7980828423611279,0.7259502445795435,15.0,15.0,0.25,0.375,1.0,0.0,1.35791293428,0.70918407908,1,0.0,0.0,9.0,0.0,3.0,0.33333333333299997,0.0,0.0,0.0,1.0,0.0
1863,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.596729999999997,-9.511658,-20.18082,-27.40949,-9.568253,-9.094880999999999,-17.13127,-4.3959410000000005,-14.33865,-24.8732,-26.48692,-36.697559999999996,-17.64145,-17.2546,-14.809339999999999,-23.01464,1.0,1.0000000000000002,1.0000000000000004,0.9999999999999998,1.0,1.0000000000000009,0.7164469158652154,7.42857142857,7.57142857143,0.0,0.2,1.0,0.0,1.05152014233,0.568419241951,1,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.07511,-7.518408,-10.51877,-24.722929999999998,-2.1673169999999997,-2.468347,-17.66712,-5.370476999999999,-8.601211,-24.8732,-29.31427,-36.697559999999996,-15.17206,-19.03593,-7.8391779999999995,-23.01464,0.958418042313044,0.9532941482936496,0.9361857468236708,0.958418042313044,0.9532941482936496,0.9361857468236708,0.9573217942100164,8.0,8.0,0.0,0.4,1.0,0.0,1.31900324579,0.5703935875020001,1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.657320000000002,-8.995774,-20.11765,-31.14967,-11.45073,-10.73945,-22.46446,-6.869610000000001,-15.174000000000001,-29.84785,-29.50214,-41.36076,-18.461779999999997,-20.83321,-15.38982,-27.61757,0.8963394177543076,0.8855293261051611,0.9132366729189664,0.8940871715262035,0.8828552335646285,0.9131539900985642,0.4611301489219654,7.42857142857,7.57142857143,0.166666666667,0.33333333333299997,1.0,0.0,1.0590438242,0.6209704218500001,1,0.0,0.0,6.0,1.0,1.0,0.166666666667,0.0,0.0,0.0,1.0,0.0
1876,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.45119,-5.952185,-16.34815,-22.42641,-9.568253,-10.11612,-18.26534,-3.733571,-11.74973,-24.8732,-27.55201,-36.697559999999996,-16.870520000000003,-19.778370000000002,-12.00734,-23.01464,1.0000000000000004,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999996,1.0000000000000009,0.2272893395238968,7.42857142857,7.57142857143,0.0,0.2,1.0,0.0,1.01201899443,0.578952538361,1,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.99485,-9.001137,-14.328220000000002,-24.722929999999998,-1.8662869999999998,-1.8662869999999998,-17.1896,-4.417138,-11.14514,-24.8732,-29.31427,-36.697559999999996,-19.29831,-22.638560000000002,-10.65705,-23.01464,0.958418042313044,0.9532941482936496,0.9361857468236708,0.958418042313044,0.9532941482936496,0.9361857468236708,0.9573217927060284,10.0,10.0,0.0,0.4,1.0,0.0,1.46380066887,0.5703935875020001,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.26954,-3.4471410000000002,-16.026020000000003,-14.67419,-10.211219999999999,-10.46906,-19.61073,-2.854171,-15.72446,-24.8732,-19.85136,-34.62628,-15.51818,-16.99225,-15.92845,-23.01464,0.9251595392514598,0.9121094683267529,0.901440514520292,0.9251595392514598,0.9121094683267529,0.901440514520292,0.4068579400560867,3.8,3.8,0.4,0.8,1.0,0.0,2.0636333426299998,0.8448541761820001,1,0.0,0.0,5.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
1889,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.63607,-3.4515580000000003,-13.169620000000002,-13.52454,-2.5428740000000003,-3.088337,-17.49849,-2.820051,-11.664439999999999,-24.8732,-22.51256,-36.697559999999996,-15.852720000000001,-18.225939999999998,-11.89503,-23.01464,0.9088550744283612,0.87994551861919,0.8687244281244856,0.908429949371218,0.8798039990833537,0.8690765017741088,0.0,1.15384615385,1.15384615385,0.4,0.6,1.0,0.0,1.7945396057599998,1.05302866194,1,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1906,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.093870000000003,-5.165187,-11.0547,-19.5045,-1.39794,-1.39794,-17.08415,-2.992257,-7.475238,-19.89856,-26.487609999999997,-32.03436,-15.085120000000002,-18.68419,-8.632425999999999,-18.41171,0.4594143456329717,0.3608853895460729,0.4737245580992999,0.4594143456329717,0.3608853895460729,0.4737245580992999,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.5595637603799999,0.547824001298,1,0.0,0.0,4.0,1.0,3.0,0.75,1.0,0.0,0.0,1.0,0.0
1908,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.06677,-4.699343,-7.715111,-14.14145,-0.69897,-0.69897,-17.14004,-3.261329,-6.580019999999999,-14.92392,-22.2682,-27.371159999999996,-14.86408,-18.13887,-6.287587,-13.808779999999999,0.010089340399904985,0.0,0.022137009640985285,0.010089340399904985,0.0,0.022137009640985285,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.977542023233,0.410868000973,1,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0
1914,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-36.53735,-15.1325,-13.169620000000002,-28.695429999999998,-2.462184,-2.025477,-27.601779999999998,-7.024294,-11.664439999999999,-34.82249,-30.885009999999998,-46.023959999999995,-23.46835,-20.8084,-11.89503,-32.2205,0.8089700505538585,0.7946032547773171,0.7801636986134824,0.7997715998949608,0.7795721949260436,0.7667519336320456,0.07816098678725515,1.8108108108099996,1.8108108108099996,0.5714285714289999,0.714285714286,1.0,0.0,1.59005226308,1.04719076895,1,0.0,0.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1915,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.4335,-1.7466099999999998,-3.5697120000000004,-5.620696,-0.8797311,-1.655566,-17.04985,-1.514334,-2.9058479999999998,-4.974641,-16.17768,-18.04477,-14.631839999999999,-15.13807,-2.973481,-4.6029279999999995,0.0,0.06717062200568721,0.0,0.0,0.08603340531692917,0.062424005892888976,0.026611069977603846,0.0,0.0,1.0,1.0,1.0,0.0,0.29120829569400003,0.149598681279,1,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
1925,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.05584,-5.523204,-14.30301,-22.482779999999998,-8.438246000000001,-7.050066,-18.80521,-2.996257,-10.72402,-19.89856,-23.683310000000002,-32.03436,-15.52565,-19.08093,-10.63716,-18.41171,0.6444799773909679,0.6462445193583232,0.6494311758132423,0.6444799773909679,0.6462445193583232,0.6494311758132423,0.9474209734000796,2.5,2.5,0.25,0.5,1.0,0.0,1.34971214239,0.559061939417,1,0.0,0.0,4.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0
1927,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.988889999999998,-5.3495919999999995,-16.26774,-21.88172,-7.334907,-3.148063,-17.07173,-2.911641,-11.215810000000001,-19.89856,-22.88915,-32.03436,-15.38455,-18.517120000000002,-11.49997,-18.41171,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000004,0.7743890576523331,5.75,5.75,0.0,0.25,1.0,0.0,0.9508542241429999,0.499210092793,1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.17184,-5.146255,-9.131722,-19.221770000000003,-2.028481,-2.1301900000000002,-18.38287,-3.3496650000000003,-7.875435,-24.8732,-27.297359999999998,-36.697559999999996,-16.972520000000003,-19.36294,-9.015525,-23.01464,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0000000000000004,0.8357956162017118,5.75,5.75,0.0,0.2,1.0,0.0,2.04241103838,1.12589247702,1,0.0,0.0,5.0,1.0,2.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
1929,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.1571,-5.108901,-15.44979,-20.602610000000002,-2.028481,-2.069874,-18.38631,-3.406244,-12.72322,-29.84785,-23.19005,-41.36076,-16.49106,-19.975929999999998,-13.544,-27.61757,1.0,0.9999999999999996,0.9999999999999994,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.8694492662960345,7.25,7.25,0.0,0.166666666667,1.0,0.0,2.51497566357,1.35107097243,1,0.0,0.0,6.0,1.0,1.0,0.166666666667,0.0,0.0,0.0,0.0,0.0
1931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.79147,-2.660311,-3.87477,-10.44846,-1.7558369999999999,-1.7558369999999999,-19.1008,-2.6349169999999997,-3.483064,-14.92392,-22.86731,-27.371159999999996,-15.67431,-17.55688,-3.6682550000000003,-13.808779999999999,0.9999999999999996,1.0000000000000002,0.9999999999999996,1.0,1.0000000000000002,1.0000000000000004,0.3756742577784455,6.0,6.0,0.0,0.33333333333299997,1.0,0.0,0.8162134107629999,0.456667263481,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.27879,-7.443355,-10.8643,-30.660259999999997,-3.612908,-3.311878,-28.5587,-8.674394,-10.66581,-34.82249,-35.59724,-46.023959999999995,-24.50171,-22.85235,-10.536719999999999,-32.2205,0.901493824507321,0.9124393563453549,0.9228385710441253,0.8908538924149684,0.9110589258081432,0.9214954534781089,0.9010599714717892,7.0,7.0,0.14285714285700002,0.428571428571,1.0,0.0,1.4566186626800002,0.891229040344,1,0.0,0.0,7.0,1.0,6.0,0.75,1.0,1.0,0.0,1.0,1.0
1944,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.17184,-5.146255,-9.131722,-19.221770000000003,-2.028481,-2.1301900000000002,-18.38287,-3.3496650000000003,-7.875435,-24.8732,-27.297359999999998,-36.697559999999996,-16.972520000000003,-19.36294,-9.015525,-23.01464,1.0,1.0,1.0000000000000004,1.0,1.0000000000000002,1.0000000000000004,0.8241602757422163,5.75,5.75,0.0,0.2,1.0,0.0,2.04241103838,1.12589247702,1,0.0,0.0,5.0,1.0,2.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
1945,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-22.1571,-5.108901,-15.44979,-20.602610000000002,-2.028481,-2.069874,-18.38631,-3.406244,-12.72322,-29.84785,-23.19005,-41.36076,-16.49106,-19.975929999999998,-13.544,-27.61757,1.0,0.9999999999999996,0.9999999999999994,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.8690075210840521,7.25,7.25,0.0,0.166666666667,1.0,0.0,2.51497566357,1.35107097243,1,0.0,0.0,6.0,1.0,1.0,0.166666666667,0.0,0.0,0.0,0.0,0.0
1964,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-94.08976,-55.93493,-38.62323,-92.64641,-3.0408,-7.257689999999999,-78.94645,-33.209,-34.98918,-84.56889,-79.5888,-92.65595,-64.64669,-40.943740000000005,-33.47032,-78.24978,0.8743540684759787,0.8675989946220339,0.8813466403616862,0.8741896556041499,0.8674028096920494,0.8812277351557117,0.2427562290139288,1.75,1.75,0.8235294117649999,0.941176470588,1.0,0.0,2.16652142393,2.5477207124400003,1,0.0,0.0,21.0,0.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0
1974,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.62532,-10.48334,-7.350314999999999,-20.17943,-1.863882,-1.863882,-29.31502,-8.879036,-7.044447999999999,-19.89856,-29.164559999999998,-32.03436,-24.56675,-19.13651,-7.9250240000000005,-18.41171,0.9994246241865448,0.9986796804966708,0.9987468706899402,0.9984680044366028,0.9959953807178608,0.9956295344514172,0.2320813692454796,3.0396039604,3.0396039604,0.25,0.75,1.0,0.0,0.9812033450409999,0.526943511547,1,0.0,0.0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0
1983,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.126279999999998,-6.271439,-14.940489999999999,-23.61115,-14.208,-13.770579999999999,-21.867810000000002,-5.342054,-13.233979999999999,-24.8732,-27.57426,-36.697559999999996,-16.47171,-19.30005,-12.79073,-23.01464,0.8180386145679642,0.8155801487755495,0.8468575556367689,0.8164777399008445,0.8003052088272458,0.8334421568644276,0.14002407659500274,4.6,4.6,0.0,0.4,1.0,0.0,1.3562978246700002,0.798895658898,1,0.0,0.0,5.0,1.0,2.0,0.28571428571400004,0.0,0.0,0.0,0.0,1.0
1987,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.66405,-14.858089999999999,-16.00121,-18.1526,-3.210012,-5.434698,-26.44707,-12.22919,-15.64918,-29.84785,-35.188959999999994,-41.36076,-23.26974,-21.77066,-15.474570000000002,-27.61757,0.999910569127248,0.9999186404706191,0.9999279597088224,0.9998523572539092,0.999826754633888,0.9996785584460859,0.9588401350215146,9.5396039604,9.5396039604,0.166666666667,0.5,1.0,0.0,1.3327833755399998,0.701795020266,1,0.0,0.0,6.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0
1990,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-38.02132,-9.921351,-17.09995,-34.4662,-11.57131,-12.210189999999999,-29.0292,-6.953691,-16.15656,-39.797129999999996,-33.03093,-48.20527,-23.420270000000002,-21.250729999999997,-16.29224,-36.82343,0.9405176395564904,0.8669995963533864,0.8824567010186612,0.9405739934488732,0.8666668370662794,0.88196064595158,0.8134364104826278,9.666666666669999,9.666666666669999,0.125,0.5,1.0,0.0,0.040572336954,0.7427547296989999,1,0.0,0.0,9.0,0.0,3.0,0.33333333333299997,0.0,0.0,0.0,0.0,1.0
