set_Id,ofto_error_count,Spell,Article_a_an_error_count,sva_error_count,RuleRepeatedLinkWords_error_count,Verbform_error_count,noun_error_count,Article_error_count,AdjAdv_error_count,Wordform_error_count,VerbCollocation_error_count
scst1_trainingData_textTask_10970,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10971,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10972,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10973,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10974,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10975,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10976,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10977,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10978,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10979,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10980,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10981,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10982,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10983,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_10984,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10985,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10986,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10987,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10988,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10989,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10990,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10991,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10992,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10993,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10994,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10995,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10996,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10997,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10998,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_10999,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11000,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11001,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11002,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11003,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11004,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11005,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11006,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11007,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11008,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11009,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11010,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11011,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11012,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11013,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11014,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11015,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11016,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11017,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11018,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11019,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11020,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11021,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11022,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11023,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11024,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11025,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11026,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11027,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11028,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11029,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11030,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11031,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11032,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11033,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11035,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11036,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11037,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11038,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11039,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11040,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11041,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11042,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11043,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11044,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11047,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11048,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11049,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11050,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11051,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11052,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11053,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11054,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11055,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11056,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11057,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11058,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11059,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11060,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11061,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11062,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11063,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11064,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11065,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11066,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11067,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11068,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11069,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11070,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11071,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11072,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11073,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11074,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11076,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11077,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11078,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11079,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11081,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11082,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11083,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11084,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11085,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11086,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11089,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11090,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11091,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11092,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11093,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11094,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11095,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11096,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11097,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11098,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11099,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11100,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11101,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11102,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11103,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11104,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11105,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11106,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11107,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11108,0,0,0,0,0,0,1,1,0,0,0
scst1_trainingData_textTask_11109,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11111,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11112,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11113,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11114,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11115,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11116,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11117,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11118,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11119,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11120,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11121,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11122,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11123,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11124,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11128,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11129,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11130,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11131,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11132,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11133,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11134,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11135,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11136,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11137,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11138,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11139,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11140,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11141,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11142,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11143,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11145,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11146,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11147,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11148,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11149,0,0,0,0,0,0,0,1,0,1,0
scst1_trainingData_textTask_11150,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11151,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11152,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11153,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11154,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11155,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11156,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11157,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11158,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11159,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11160,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11161,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11162,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11163,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11164,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11165,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11166,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11167,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11168,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11169,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11170,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11171,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11172,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11173,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11174,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11176,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11177,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11178,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11179,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11180,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11181,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11182,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11183,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11184,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11185,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11186,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11187,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11188,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11189,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11190,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11191,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11192,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11193,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11194,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11195,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11196,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11197,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11198,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11199,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11200,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11201,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11202,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11203,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11204,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11205,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11206,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11207,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11208,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11209,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11210,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11211,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11212,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11213,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11214,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11215,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11216,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11217,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11218,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11219,0,0,0,0,0,0,0,0,0,0,2
scst1_trainingData_textTask_11220,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11221,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11222,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11223,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11224,0,0,0,0,0,0,0,0,0,0,2
scst1_trainingData_textTask_11225,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11226,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11227,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11228,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11229,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11230,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11231,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11232,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11233,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11234,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11235,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11236,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11237,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11239,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11240,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11241,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11242,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11243,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11244,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11245,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11246,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11247,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11248,0,0,0,0,0,0,1,1,0,0,0
scst1_trainingData_textTask_11249,0,0,0,0,0,0,1,1,0,0,0
scst1_trainingData_textTask_11250,0,0,0,0,0,0,1,1,0,0,0
scst1_trainingData_textTask_11251,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11252,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11253,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11254,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11255,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11257,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11258,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11259,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11261,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11262,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11263,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11265,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11266,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11268,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11269,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11270,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11271,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11272,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11273,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11274,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11275,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11276,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11277,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11278,0,0,0,0,0,0,0,0,0,1,1
scst1_trainingData_textTask_11279,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11280,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11281,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11282,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11283,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11284,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11285,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11286,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11287,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11288,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11289,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11290,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11291,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11292,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11293,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11294,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11295,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11296,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11297,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11298,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11299,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11302,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11303,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11304,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11305,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11306,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11307,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11308,0,0,0,0,0,0,1,0,0,0,0
scst1_trainingData_textTask_11310,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11311,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11313,0,0,0,1,0,0,0,0,0,0,0
scst1_trainingData_textTask_11314,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11315,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11316,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11317,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11318,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11319,0,0,0,0,0,0,0,1,0,0,0
scst1_trainingData_textTask_11320,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11321,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11322,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11323,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11324,0,0,0,0,0,0,1,1,0,0,0
scst1_trainingData_textTask_11325,0,0,0,0,0,0,1,1,0,0,0
scst1_trainingData_textTask_11326,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11327,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11328,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11329,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11330,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11331,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11332,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11333,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11334,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11335,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11336,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11337,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11338,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11339,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11340,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11341,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11342,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11343,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11344,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11346,0,0,0,0,0,0,0,0,0,0,1
scst1_trainingData_textTask_11347,0,0,0,0,0,0,0,0,0,0,2
scst1_trainingData_textTask_11348,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11349,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11350,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11351,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11352,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11353,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11354,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11355,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11356,0,0,0,0,0,0,0,0,0,0,0
scst1_trainingData_textTask_11357,0,0,0,0,0,0,0,0,0,0,0
